KomplettID,ListenID_26_03,Name,Kategorie,Typ,SM_XURL,SM_XID,SM_FacebookURL,SM_FacebookID,SM_YoutubeURL,SM_InstagramURL,SM_TikTokURL,K_Geschlecht,T_Abgeordneter,T_Partei,T_Domaene_Behoerde,T_Art_Bildung_und_Forschung,K_Ursprungsgattung,K_Finanzierung
2739,28,Abenteuer Leben,1,5,existiert nicht,existiert nicht,https://www.facebook.com/k1AbenteuerLeben,124698770942289,https://www.youtube.com/@AbenteuerLebenTV,https://www.instagram.com/abenteuerleben/,existiert nicht,.,.,.,.,.,TV,privatwirtschaftlich
2740,29,Abgestempelt!? - Hans Sarpei will's wissen,1,5,existiert nicht,existiert nicht,https://www.facebook.com/rtlzwei,100044142894168,https://www.youtube.com/@RTLZWEIDokus,existiert nicht,existiert nicht,.,.,.,.,.,TV,privatwirtschaftlich
2741,30,Achtung Abzocke,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@AchtungAbzockeDE,existiert nicht,existiert nicht,.,.,.,.,.,TV,privatwirtschaftlich
2742,31,Achtung Kontrolle!,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@Achtung_Kontrolle,existiert nicht,existiert nicht,.,.,.,.,.,TV,privatwirtschaftlich
2743,32,Achtung Notaufnahme,1,5,existiert nicht,existiert nicht,https://www.facebook.com/kabeleins,100044260127593,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,TV,privatwirtschaftlich
2744,33,akte. ,1,5,existiert nicht,existiert nicht,https://www.facebook.com/akte,256263064406822,https://www.youtube.com/@akteoffiziell,https://www.instagram.com/aktesat1/,existiert nicht,.,.,.,.,.,TV,privatwirtschaftlich
2745,34,Aktenzeichen XY…ungelöst,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2746,35,aktiv und gesund,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@ardgesund,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2747,36,Alarm für Cobra 11 – Die Autobahnpolizei,1,5,existiert nicht,existiert nicht,https://www.facebook.com/AlarmFuerCobra11,124104987628027,https://www.youtube.com/@Cobra11RTL,existiert nicht,existiert nicht,.,.,.,.,.,TV,privatwirtschaftlich
2748,37,Albtraum oder Traumhaus?,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2749,38,Alfons und Gäste,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@saarlaendischerrundfunk,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2750,39,Allererste Sahne,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,TV,privatwirtschaftlich
2751,40,Alles in Butter - Das Magazin fürs Genießen,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2752,41,Alles was zählt,1,5,existiert nicht,existiert nicht,https://www.facebook.com/alleswaszaehlt,100044208710452,https://www.youtube.com/@RTL_de,https://www.instagram.com/alleswaszaehlt/,https://www.tiktok.com/@alleswaszaehlt-DE,.,.,.,.,.,TV,privatwirtschaftlich
2753,42,alles wissen,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@hessischerRundfunkARD,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2754,43,ALMANIA,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@Almania_Serie,https://www.instagram.com/almania_serie/,https://www.tiktok.com/@almania_serie,.,.,.,.,.,TV,öffentlich-rechtlich
2755,44,Am Pass – Geschichten aus der Spitzenküche,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@SWRDoku,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2756,45,Andaz - Latenight-Show mit Tülin Tekkal,1,5,existiert nicht,existiert nicht,https://www.facebook.com/WDR,100064722064973,https://www.youtube.com/@wdr,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2757,46,Antenne - Das Wochenende,1,5,existiert nicht,existiert nicht,https://www.facebook.com/rbb88acht,100063464773269,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2758,47,Antenne am Abend,1,5,existiert nicht,existiert nicht,https://www.facebook.com/rbb88acht,100063464773269,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2759,48,Antenne Brandenburg am Nachmittag,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2760,49,Antenne Charts,1,5,existiert nicht,existiert nicht,https://www.facebook.com/rbb88acht,100063464773269,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2761,50,Antenne Szene,1,5,existiert nicht,existiert nicht,https://www.facebook.com/rbb88acht,100063464773269,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2762,51,Antenne-Gespräch,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2763,52,Arbeitsplatz (SWR 1),1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2764,53,ARD Buffet,1,5,existiert nicht,existiert nicht,https://www.facebook.com/ardbuffet,175685132455134,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2765,54,ARD Crime Time,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@ARDCrimeTime,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2766,55,ARD History,1,5,existiert nicht,existiert nicht,https://www.facebook.com/ARDMediathek,100064393375188,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2767,56,ARD Hitnacht,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2768,57,ARD Popnacht,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2769,58,ARD-Morgenmagazin,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@tagesschau,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2770,59,Are You The One?,1,5,existiert nicht,existiert nicht,https://www.facebook.com/people/Are-You-The-One-bei-RTL/100070913612519/,100070913612519,https://www.youtube.com/@RTLPlus,https://www.instagram.com/areyoutheone.de/,existiert nicht,.,.,.,.,.,TV,privatwirtschaftlich
2771,60,Armes Deutschland,1,5,existiert nicht,existiert nicht,https://www.facebook.com/rtlzwei,100044142894168,https://www.youtube.com/@RTLZWEIDokus,existiert nicht,existiert nicht,.,.,.,.,.,TV,privatwirtschaftlich
2772,61,ARTE 360° Reportage,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@ARTEde,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2773,62,ARTE Kurzschluss,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@ARTEde,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2774,63,ARTE Re:,1,5,https://x.com/ARTEre,823848159709433856,existiert nicht,existiert nicht,https://www.youtube.com/@ARTEde,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2775,64,ARTE Reportage,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@ARTEde,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2776,65,artour,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@mdr,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2777,66,aspekte,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@ZDFheute,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2778,67,Assenheimers Promitalk,1,5,existiert nicht,existiert nicht,https://www.facebook.com/swr4,100058747970726,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2779,68,Asül für alle,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@BRKabarettComedy,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2780,69,Atelier neuer Musik,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2781,70,Auf den Punkt,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@dwdeutsch,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2782,71,Auf der Couch,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@ZDFheute,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2783,72,Auf ein Wort,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@dwdeutsch,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2784,73,Auf Streife,1,5,https://x.com/auf_streife,3263269264,https://www.facebook.com/aufstreife,100044304251984,https://www.youtube.com/@AufStreifeSat.1,https://www.instagram.com/aufstreife_offiziell/,existiert nicht,.,.,.,.,.,TV,privatwirtschaftlich
2785,74,Aufgefallen - das sächsische Kulturmagazin,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2786,75,Aus christlicher Sicht,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2787,76,Aus dem Leben,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@saarlaendischerrundfunk,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2788,77,Aus Religion und Gesellschaft,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2789,78,Ausgerechnet,1,5,existiert nicht,existiert nicht,https://www.facebook.com/WDR,100064722064973,https://www.youtube.com/@wdr,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2790,79,auto mobil,1,5,existiert nicht,existiert nicht,https://www.facebook.com/automobilvox,100051124815652,https://www.youtube.com/@VOX-automobil,https://www.instagram.com/automobil_vox/,existiert nicht,.,.,.,.,.,TV,privatwirtschaftlich
2791,80,"B:Real - Echte Promies, echtes Leben",1,5,existiert nicht,existiert nicht,https://www.facebook.com/rtlzwei,100044142894168,https://www.youtube.com/@RTL2,https://www.instagram.com/b.real.rtlzwei/,https://www.tiktok.com/@b.real.rtlzwei,.,.,.,.,.,TV,privatwirtschaftlich
2792,81,Babbel net!,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@ARD.Comedy.official,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2793,82,Bachelor in Paradise,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@Bachelor-ette,https://www.instagram.com/bachelor.rtl/,existiert nicht,.,.,.,.,.,TV,privatwirtschaftlich
2794,83,Barbara Salesch - Das Strafgericht,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@RTL_de,existiert nicht,existiert nicht,.,.,.,.,.,TV,privatwirtschaftlich
2795,84,Bares für Rares,1,5,existiert nicht,existiert nicht,https://www.facebook.com/BaresfuerRares,1881865098735533,https://www.youtube.com/@baresfuerrares,https://www.instagram.com/baresfuerrares/,https://www.tiktok.com/@baresfuerrareszdf,.,.,.,.,.,TV,öffentlich-rechtlich
2796,85,Bauer sucht Frau,1,5,existiert nicht,existiert nicht,https://www.facebook.com/BauerSuchtFrau.RTL,117684391607862,https://www.youtube.com/@RTL_de,https://www.instagram.com/bauersuchtfrau.de/,https://www.tiktok.com/@bauersuchtfrau,.,.,.,.,.,TV,privatwirtschaftlich
2797,86,Bauer sucht Frau International,1,5,existiert nicht,existiert nicht,https://www.facebook.com/BauerSuchtFrau.RTL,100057478389107,https://www.youtube.com/@RTL_de,https://www.instagram.com/bauersuchtfrau.de/,https://www.tiktok.com/@bauersuchtfrau,.,.,.,.,.,TV,privatwirtschaftlich
2798,87,Bayerisches Feuilleton,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2799,88,Bayern 1 am Abend,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2800,89,BAYERN 1 am Morgen,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2801,90,BAYERN 1 am Nachmittag,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2802,91,BAYERN 1 am Samstag,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2803,92,Bayern 1 am Sonntag,1,5,existiert nicht,existiert nicht,https://www.facebook.com/bayern1,100064499422457,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2804,93,BAYERN 1 am Vormittag,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2805,94,Bayern 3 Chartshow,1,5,existiert nicht,existiert nicht,https://www.facebook.com/bayern3/,100064537426120,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2806,95,Bayern 3 Family,1,5,existiert nicht,existiert nicht,https://www.facebook.com/bayern3/,100064537426120,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2807,96,Bayern 3 Fayerabend,1,5,existiert nicht,existiert nicht,https://www.facebook.com/bayern3/,100064537426120,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2808,97,Bayern 3 Morningshow,1,5,existiert nicht,existiert nicht,https://www.facebook.com/bayern3/,100064537426120,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2809,98,Bayern 3 Update,1,5,existiert nicht,existiert nicht,https://www.facebook.com/bayern3/,100064537426120,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2810,99,Bayern erleben,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@bayerischerrundfunk,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2811,100,Bayernmagazin,1,5,existiert nicht,existiert nicht,https://www.facebook.com/bayern1,100064499422457,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2812,101,Beat-Club,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@beatclub,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2813,102,Beauty & The Nerd,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@prosiebenreality,existiert nicht,https://www.tiktok.com/@beautyandthenerd_,.,.,.,.,.,TV,privatwirtschaftlich
2814,103,Bei uns dehemm,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2815,104,Bella Italia - Camping auf Deutsch,1,5,existiert nicht,existiert nicht,https://www.facebook.com/rtlzwei,100044142894168,https://www.youtube.com/@RTL2,existiert nicht,existiert nicht,.,.,.,.,.,TV,privatwirtschaftlich
2816,105,Bergauf-Bergab,1,5,existiert nicht,existiert nicht,https://www.facebook.com/bayerischer.rundfunk,100064323443815,https://www.youtube.com/@bayerischerrundfunk,existiert nicht,https://www.tiktok.com/@bergaufbergab,.,.,.,.,.,TV,öffentlich-rechtlich
2817,106,Bergfreundinnen,1,5,existiert nicht,existiert nicht,https://www.facebook.com/bayerischer.rundfunk,100064323443815,https://www.youtube.com/@ARDReisen,https://www.instagram.com/bergfreundinnen/,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2818,107,Bergmenschen,1,5,existiert nicht,existiert nicht,https://www.facebook.com/bayerischer.rundfunk,100064323443815,https://www.youtube.com/@bayerischerrundfunk,https://www.instagram.com/berg.menschen/,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2819,108,Berlin - Tag & Nacht,1,5,https://x.com/BerlinTagNacht,1689782866052550656,https://www.facebook.com/berlintagundnacht,100044525433688,https://www.youtube.com/@BerlinTagUndNacht,https://www.instagram.com/berlintagundnacht/,https://www.tiktok.com/@berlintagundnacht,.,.,.,.,.,TV,privatwirtschaftlich
2820,109,Berlin erleben,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@rbb,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2821,110,Besser! So?,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@besser_so,existiert nicht,https://www.tiktok.com/@besser__so,.,.,.,.,.,TV,privatwirtschaftlich
2822,111,Bestes Kabarett!,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@BRKabarettComedy,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2823,112,beta stories,1,5,existiert nicht,existiert nicht,https://www.facebook.com/ARDMediathek,100064393375188,https://www.youtube.com/@bayerischerrundfunk,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2824,113,betrifft,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@SWRDoku,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2825,114,Betthupferl,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2826,115,Bettys Diagnose,1,5,existiert nicht,existiert nicht,https://www.facebook.com/BettysDiagnose,100063111706399,https://www.youtube.com/@ZDFFilmeundSerien,https://www.instagram.com/bettysdiagnose_official/,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2827,116,Bezzel & Schwarz - Die Grenzgänger,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@bayerischerrundfunk,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2828,117,"Biete Rostlaube, suche Traumauto",1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@VOX_de,existiert nicht,existiert nicht,.,.,.,.,.,TV,privatwirtschaftlich
2829,118,Bilder einer Landschaft,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2830,119,BINGO! - Die Umweltlotterie ,1,5,existiert nicht,existiert nicht,https://www.facebook.com/BingoDieUmweltlotterie/,100063630396411,https://www.youtube.com/@bingodieumweltlotterie,https://www.instagram.com/bingo.umweltlotterie/,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2831,120,Biwak,1,5,existiert nicht,existiert nicht,https://www.facebook.com/BiwakTV,100063679417713,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2832,121,Blaue Couch,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2833,122,Blickpunkt Sport,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/br24,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2834,123,Bloß kein Stress,1,5,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/SWR1Leute,existiert nicht,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2835,124,Blutige Anfänger,1,5,existiert nicht,existiert nicht,https://www.facebook.com/BlutigeAnfaenger,100024792615507,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2836,125,Bosetti Late Night,1,5,https://x.com/bosettiln,1714965197801107456,https://www.facebook.com/bosettisarah,100044498016896,https://www.youtube.com/@BosettiWillReden,https://www.instagram.com/bosettilatenight/,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
