KomplettID,ListenID_26_03,Name,Kategorie,Typ,SM_XURL,SM_XID,SM_FacebookURL,SM_FacebookID,SM_YoutubeURL,SM_InstagramURL,SM_TikTokURL,K_Geschlecht,T_Abgeordneter,T_Partei,T_Domaene_Behoerde,T_Art_Bildung_und_Forschung,K_Ursprungsgattung,K_Finanzierung
2606,1,:newstime,1,4,existiert nicht,existiert nicht,https://www.facebook.com/newstime,100063756017430,https://www.youtube.com/@newstime.digital,https://www.instagram.com/newstime.digital/,https://www.tiktok.com/@newstime.digital,.,.,.,.,.,TV,privatwirtschaftlich
2607,2,Abendschau - Der Süden,1,4,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2608,3,ARD Brennpunkt ,1,4,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@tagesschau,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2609,4,ARD Extra,1,4,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@tagesschau,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2610,5,ARD Morgenmagazin,1,4,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@tagesschau,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2611,6,ARD Nachtmagazin (0:00),1,4,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@tagesschau,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2612,7,ARD Weltspiegel ,1,4,existiert nicht,existiert nicht,https://www.facebook.com/Weltspiegel,49633993885,https://www.youtube.com/@weltspiegel,https://www.instagram.com/weltspiegel,https://www.tiktok.com/@weltspiegel,.,.,.,.,.,TV,öffentlich-rechtlich
2613,8,ARD-Mittagsmagazin,1,4,https://x.com/mittagsmagazin,988993722,existiert nicht,existiert nicht,https://www.youtube.com/@tagesschau,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2614,9,Arte Journal,1,4,https://x.com/ARTEjournal,128160802,existiert nicht,existiert nicht,https://www.youtube.com/@artede,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2615,10,Arte Journal Junior,1,4,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@artefamilyde,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2616,11,Bericht aus Berlin,1,4,https://x.com/ARD_BaB,517555392,https://www.facebook.com/berichtausberlin,296432197042477,https://www.youtube.com/@tagesschau,https://www.instagram.com/bericht.aus.berlin,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2617,12,Berlin direkt ,1,4,https://x.com/berlindirekt,1192869355,existiert nicht,existiert nicht,https://www.youtube.com/@ZDFheute,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2618,13,BR Abendschau,1,4,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2619,14,BR Frankenschau aktuell,1,4,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2620,15,BR24,1,4,https://x.com/br24,90524645,https://www.facebook.com/BR24,208046455335,https://www.youtube.com/@BR24,https://www.instagram.com/br24/,https://www.tiktok.com/@br24,.,.,.,.,.,TV,öffentlich-rechtlich
2621,16,Caren Miosga Talkshow,1,4,https://x.com/CarenMiosgaTalk,359982860,existiert nicht,existiert nicht,https://www.youtube.com/@tagesschau,https://www.instagram.com/carenmiosgatalk/,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2622,17,Deutschlandfunk (Nachrichten),1,4,https://x.com/dlfnachrichten,4202151411,existiert nicht,existiert nicht,existiert nicht,https://www.instagram.com/nachrichtenleicht/,existiert nicht,.,.,.,.,.,Radio,öffentlich-rechtlich
2623,18,DW News,1,4,https://x.com/dwnews,6134882,https://www.facebook.com/deutschewellenews,24369314439,https://www.youtube.com/@dwnews,https://www.instagram.com/dwnews/,https://www.tiktok.com/@dwnews,.,.,.,.,.,Radio,öffentlich-rechtlich
2624,19,Europamagazin - Berichte aus Brüssel,1,4,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2625,20,Fakt ,1,4,existiert nicht,existiert nicht,https://www.facebook.com/mdrinvestigativ,171956279596183,https://www.youtube.com/@mdr,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2626,21,Farbe bekennen ,1,4,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@tagesschau,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2627,22,Frontal ,1,4,https://x.com/ZDFfrontal,905946493,https://www.facebook.com/ZDFfrontal,323665000888,https://www.youtube.com/@frontal,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2628,23,Hallo Niedersachsen,1,4,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2629,24,Hamburg Journal,1,4,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@hamburgjournal7020,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2630,25,Hart aber fair ,1,4,https://x.com/hartaberfair,1543382635,https://www.facebook.com/hartaberfairARD,216419568456863,https://www.youtube.com/@tagesschau,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2631,26,Hessenschau,1,4,existiert nicht,existiert nicht,https://www.facebook.com/Hessenschau,594399277278367,https://www.youtube.com/@hessenschau,https://www.instagram.com/hessenschau/,https://www.tiktok.com/@hessenschau,.,.,.,.,.,TV,öffentlich-rechtlich
2632,27,heute im ZDF (19 Uhr),1,4,https://x.com/ZDFheute,1101354170,https://www.facebook.com/ZDFheute,112784955679,https://www.youtube.com/@ZDFheute,https://www.instagram.com/zdfheute/,https://www.tiktok.com/@zdfheute,.,.,.,.,.,TV,öffentlich-rechtlich
2633,28,heute journal up:date,1,4,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@ZDFheute,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2634,29,heute Xpress,1,4,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@ZDFheute,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2635,30,heute-journal im ZDF (21:45 Uhr),1,4,https://x.com/heutejournal,2527977343,existiert nicht,existiert nicht,https://www.youtube.com/@ZDFheute,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2636,31,Inside PolitiX ,1,4,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@ZDFheute,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2637,32,Kontraste,1,4,https://x.com/ARDKontraste,932740029771927552,https://www.facebook.com/ard.kontraste,100063705276857,https://www.youtube.com/@rbb,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
2638,33,Kontrovers - Das Politikmagazin,1,4,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/br24,existiert nicht,existiert nicht,.,.,.,.,.,TV,öffentlich-rechtlich
