KomplettID,ListenID_26_03,Name,Kategorie,Typ,SM_XURL,SM_XID,SM_FacebookURL,SM_FacebookID,SM_YoutubeURL,SM_InstagramURL,SM_TikTokURL,K_Geschlecht,T_Abgeordneter,T_Partei,T_Domaene_Behoerde,T_Art_Bildung_und_Forschung,K_Ursprungsgattung,K_Finanzierung
681,12,AD Architectural Digest,1,2,https://x.com/archdigest,26576457,https://www.facebook.com/ADDeutschland,100066898370266,https://www.youtube.com/@Archdigest,https://www.instagram.com/ad_germany,https://www.tiktok.com/@ad_germany,.,.,.,.,.,Print,privatwirtschaftlich
682,13,ADAC motorwelt,1,2,existiert nicht,existiert nicht,https://www.facebook.com/ADAC,100064677548095,https://www.youtube.com/@ADAC,https://www.instagram.com/adac_motorsport,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
683,14,ADAC Reisemagazin,1,2,existiert nicht,existiert nicht,https://www.facebook.com/ReisemagazinDeutschland/,100023966090254,existiert nicht,https://www.instagram.com/adac_reisen/,https://www.tiktok.com/@adac,.,.,.,.,.,Print,privatwirtschaftlich
684,15,ADAC Urlaub,1,2,existiert nicht,existiert nicht,https://www.facebook.com/adacreisen,100063626466442,https://www.youtube.com/@ADAC,https://www.instagram.com/adac_reisen/,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
685,16,ADEL aktuell,1,2,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
686,17,ADEL privat,1,2,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
687,18,aerokurier,1,2,existiert nicht,existiert nicht,https://www.facebook.com/aerokurier,100063563830964,existiert nicht,https://www.instagram.com/aerokurier/,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
688,19,AFZ - Der Wald,1,2,existiert nicht,existiert nicht,https://www.facebook.com/forstpraxis/,100063572531298,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
689,20,afz-allgemeine fleischer zeitung,1,2,https://x.com/afzNews,86307730,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
690,21,agrarheute,1,2,existiert nicht,existiert nicht,https://www.facebook.com/agrarheutecom,100064631896261,https://www.youtube.com/@agrarheute,https://www.instagram.com/agrarheute,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
691,22,agrarzeitung Wirtschaft für die Landwirtschaft,1,2,https://x.com/agrarzeitung,75285702,https://www.facebook.com/agrarzeitung.az,100063621339587,https://www.youtube.com/@agrarzeitung,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
692,23,AIT Architektur Innenarchitektur Technischer Ausbau,1,2,existiert nicht,existiert nicht,https://www.facebook.com/AIT.Editors.Blog,100057472029441,existiert nicht,https://www.instagram.com/aitmagazine,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
693,24,Aktiv im Ruhestand,1,2,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
694,25,Aktuelle Dermatologie,1,2,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@GeorgThiemeVerlag,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
695,26,Aktuelle Rheumatologie,1,2,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@GeorgThiemeVerlag,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
696,27,Aktuelle Urologie,1,2,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@GeorgThiemeVerlag,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
697,28,"Aktuelle, Die",1,2,existiert nicht,existiert nicht,https://www.facebook.com/dieaktuelle,100041925402892,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
698,29,allergikus,1,2,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.instagram.com/gfmkverlag/,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
699,30,Allergo Journal,1,2,https://x.com/springermedizin,20674287,existiert nicht,existiert nicht,https://www.youtube.com/@Springer_Medizin,https://www.instagram.com/springermedizin,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
700,31,Alles für die Frau,1,2,existiert nicht,existiert nicht,https://www.facebook.com/Alles-f%C3%BCr-die-Frau-100050414503112/,100050414503112,existiert nicht,existiert nicht,https://www.tiktok.com/@pauseonline,.,.,.,.,.,Print,privatwirtschaftlich
701,32,"Allgemeinarzt, Der",1,2,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
702,33,Allgemeine Bauzeitung,1,2,https://x.com/ABZ_News,117354769,https://www.facebook.com/AllgemeineBauzeitung,100063828256362,https://www.youtube.com/@AllgemeineBauzeitung,https://www.instagram.com/allgemeinebauzeitung/,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
703,34,Allgemeine Hotel- und Gastronomie-Zeitung,1,2,https://x.com/ahgzde,36330667,https://www.facebook.com/ahgz.de,100063784860925,https://www.youtube.com/@ahgz,https://www.instagram.com/ahgz_news/,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
704,35,Alpin,1,2,https://x.com/alpin_de,3169961447,https://www.facebook.com/alpinonline,100050456501454,existiert nicht,https://www.instagram.com/alpin_bergmagazin/ ,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
705,36,Altbayerische Heimatpost,1,2,existiert nicht,existiert nicht,https://www.facebook.com/altbayerische/,100063448729897,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
706,37,Altenheim,1,2,https://x.com/Altenheim2_0,121692973,https://www.facebook.com/altenheim.vincentz/,100063565724207,https://www.youtube.com/@vincentznetworkaltenpflege423,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
707,38,Altenpflege,1,2,existiert nicht,existiert nicht,https://www.facebook.com/altenpflege.vincentz,100063706104433,https://www.youtube.com/@vincentznetworkaltenpflege423,https://www.instagram.com/altenpflege.vincentz/,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
708,39,Animania,1,2,https://x.com/AnimaniA_Mag,324429781,existiert nicht,existiert nicht,existiert nicht,https://www.instagram.com/animania_mag/,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
709,40,Antriebstechnik,1,2,https://x.com/antriebstech,1615281067,https://www.facebook.com/antriebstech/,100063614680186,existiert nicht,https://www.instagram.com/antriebstechnik1/,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
710,41,Anwaltsblatt,1,2,https://x.com/anwaltverein,75407509,https://www.facebook.com/deutscheranwaltverein,100064383651838,https://www.youtube.com/@DeutscherAnwaltverein,https://www.instagram.com/anwaltverein.de/,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
711,42,Apotheken Umschau ELTERN,1,2,https://x.com/AU_de,12390842,https://www.facebook.com/Apotheken.Umschau,100064773758138,https://www.youtube.com/@ApothekenUmschauTV,https://www.instagram.com/apotheken_umschau/,https://www.tiktok.com/@apotheken_umschau,.,.,.,.,.,Print,privatwirtschaftlich
712,43,Apotheken-Umschau Komb A+B,1,2,https://x.com/AU_de,12390842,https://www.facebook.com/Apotheken.Umschau,100064773758138,https://www.youtube.com/@ApothekenUmschauTV,https://www.instagram.com/apotheken_umschau/,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
713,44,Arbeit und Arbeitsrecht Die Zeitschrift für das Personal-Management,1,2,https://x.com/AuAZeitschrift,424943257,https://www.facebook.com/AuAZeitschrift,100063630697508,existiert nicht,https://www.instagram.com/arbeit_und_arbeitsrecht/,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
714,45,Arbeitsrecht im Betrieb,1,2,https://x.com/bundverlag,53335085,https://www.facebook.com/BundVerlag,100063517511939,https://www.youtube.com/@bundverlag,https://www.instagram.com/bundverlag,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
715,46,arcade,1,2,existiert nicht,existiert nicht,https://www.facebook.com/arcadeDesignMagazin/,100042218393709,existiert nicht,https://www.instagram.com/arcade_designmagazin,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
716,47,ARCD Clubmagazin Auto & Reise,1,2,existiert nicht,existiert nicht,https://www.facebook.com/arcd.de,100054888261876,https://www.youtube.com/@ARCD-de,https://www.instagram.com/arcd.de,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
717,48,Architektur & Wohnen,1,2,existiert nicht,existiert nicht,https://www.facebook.com/awmagazin,100063876840506,https://www.youtube.com/@awarchitekturwohnen9616,https://www.instagram.com/aw_magazin,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
718,49,Armbanduhren,1,2,existiert nicht,existiert nicht,https://www.facebook.com/armbanduhren.magazin/,100063521411679,https://www.youtube.com/@ARMBANDUHREN,https://www.instagram.com/armbanduhren_dasmagazin/,https://www.tiktok.com/@armbanduhren,.,.,.,.,.,Print,privatwirtschaftlich
719,50,Art,1,2,https://x.com/art_magazin,17864418,https://www.facebook.com/art.de,100063915911210,existiert nicht,https://www.instagram.com/art.kunstmagazin/,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
720,51,arte MAGAZIN,1,2,https://x.com/artede,26472681,https://www.facebook.com/artemagazin/,100049240511096,https://www.youtube.com/@artemagazin408,https://www.instagram.com/arte_magazin/,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
721,52,arthritis + rheuma,1,2,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@GeorgThiemeVerlag,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
722,53,Arzneimitteltherapie,1,2,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
723,54,ARZT & WIRTSCHAFT,1,2,https://x.com/Arzt_Wirtschaft,4735996215,https://www.facebook.com/arztundwirtschaft,100022768973623,https://www.youtube.com/@ARZTUNDWIRTSCHAFT,https://www.instagram.com/arzt_wirtschaft.de/,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
724,55,Ärzte Zeitung,1,2,https://x.com/aerztezeitung,25062011,https://www.facebook.com/AerzteZeitung/,100024394373049,https://www.youtube.com/@aerzte-zeitung,https://www.instagram.com/aerztezeitung/,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
725,56,ÄRZTE ZEITUNG NEUROLOGIE UND PSYCHIATRIE,1,2,https://x.com/aerztezeitung,25062011,https://www.facebook.com/AerzteZeitung,100024394373049,https://www.youtube.com/@Springer_Medizin,https://www.instagram.com/aerztezeitung/,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
726,57,ÄRZTE ZEITUNG ONKOLOGIE UND HÄMATOLOGIE,1,2,https://x.com/aerztezeitung,25062011,https://www.facebook.com/AerzteZeitung,100024394373049,https://www.youtube.com/@Springer_Medizin,https://www.instagram.com/aerztezeitung/,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
727,58,ärztliches journal reise & medizin onkologie,1,2,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
728,59,ASPHALT & BITUMEN,1,2,https://x.com/Asphalt_Bitumen,1211267718969581570,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
729,60,AssCompact,1,2,existiert nicht,existiert nicht,https://www.facebook.com/AssCompact,100049211144096,existiert nicht,https://www.instagram.com/asscompact/,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
730,61,ästhetische dermatologie & kosmetologie,1,2,https://x.com/springermedizin,20674287,existiert nicht,existiert nicht,https://www.youtube.com/@Springer_Medizin,https://www.instagram.com/springermedizin,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
731,62,Astro-Woche,1,2,https://x.com/astrowoche_de,2558724955,https://www.facebook.com/Astrowoche.de,100047190766727,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
732,63,AT MINERAL PROCESSING EUROPE,1,2,existiert nicht,existiert nicht,https://www.facebook.com/ATMineralProcessing/,100063583510777,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
733,64,AT MINERAL PROCESSING WORLDWIDE,1,2,existiert nicht,existiert nicht,https://www.facebook.com/ATMineralProcessing/,100063583510777,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
734,65,ATZ Automobiltechnische Zeitschrift,1,2,https://x.com/SP_Automobil,34627785,https://www.facebook.com/SPAutomobil/,100028559966861,https://www.youtube.com/@SpringerProfessional_Wiesbaden,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
735,66,ATZ elektronik,1,2,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
736,67,AUDIO+Stereoplay,1,2,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
737,68,Auf einen Blick,1,2,existiert nicht,existiert nicht,https://www.facebook.com/aufeinenblick,100049751001399,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
738,69,"AUGENOPTIKER, DER",1,2,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
739,70,Ausbau+Fassade,1,2,existiert nicht,existiert nicht,https://www.facebook.com/ausbauundfassade/,100063493293561,existiert nicht,https://www.instagram.com/ausbauundfassade/,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
740,71,Auto Bild,1,2,https://x.com/autobild,21862844,https://www.facebook.com/autobild,100064550778394,https://www.youtube.com/@Autobild,https://www.instagram.com/autobildde,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
741,72,AUTO BILD klassik,1,2,existiert nicht,existiert nicht,https://www.facebook.com/autobildklassik,100064293033874,https://www.youtube.com/@Autobild,https://www.instagram.com/autobildklassik/,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
742,73,Auto Bild reisemobil,1,2,existiert nicht,existiert nicht,https://www.facebook.com/autobildreisemobil,100063454368963,https://www.youtube.com/@Autobild,https://www.instagram.com/autobildreisemobil/,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
743,74,Auto Bild sportscars,1,2,existiert nicht,existiert nicht,https://www.facebook.com/autobildsportscars,100064003629365,https://www.youtube.com/@AUTOBILDSPORTSCARSTV,https://www.instagram.com/autobildde,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
744,75,auto motor und sport,1,2,https://x.com/amsonline,19709978,https://www.facebook.com/automotorundsport,100064414135025,https://www.youtube.com/@automotorundsport,https://www.instagram.com/automotorundsport/,https://www.tiktok.com/@automotorundsport,.,.,.,.,.,Print,privatwirtschaftlich
745,76,Auto Räder Reifen - Gummibereifung,1,2,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.instagram.com/gummibereifung/,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
746,77,auto TEST - Europas Kaufberater Nr. 1,1,2,existiert nicht,existiert nicht,https://www.facebook.com/autotest,100064031550835,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
747,78,Auto Zeitung,1,2,existiert nicht,existiert nicht,https://www.facebook.com/autozeitung,100064983960025,https://www.youtube.com/@autozeitung,https://www.instagram.com/autozeitung/,https://www.tiktok.com/@autozeitung,.,.,.,.,.,Print,privatwirtschaftlich
748,79,Automobil Industrie,1,2,existiert nicht,existiert nicht,https://www.facebook.com/automobilindustrie,100063988695158,existiert nicht,https://www.instagram.com/automobil_industrie/,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
749,80,AUTOMOBIL PRODUKTION,1,2,https://x.com/amn_news_de,31800125,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
750,81,AUTOMOBIL-ELEKTRONIK,1,2,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
751,82,Automobilwoche,1,2,existiert nicht,existiert nicht,https://www.facebook.com/automobilwoche.de,100064155932464,https://www.youtube.com/@automobilwocheredaktion9627,https://www.instagram.com/automobilwoche,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
752,83,automotiveIT,1,2,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@automotiveit,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
753,84,AUTOStraßenverkehr,1,2,https://x.com/autostraverkehr,448802846,existiert nicht,existiert nicht,https://www.youtube.com/@AutostrassenverkehrDe,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
754,85,AutoZEITUNG classic cars,1,2,existiert nicht,existiert nicht,https://www.facebook.com/AZclassiccars,100063594636320,https://www.youtube.com/@autozeitungclassiccars,https://www.instagram.com/autozeitung,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
755,86,Avanti,1,2,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
756,87,AWA - Apotheke & Wirtschaft,1,2,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
757,88,B + B Bauen im Bestand - Bautenschutz+Bausanierung,1,2,https://x.com/bauen_bestand,26627116,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
758,89,B_I baumagazin,1,2,https://x.com/bi_medien,222392544,https://www.facebook.com/bimedien/,100063982037140,https://www.youtube.com/@B_IMEDIEN,https://www.instagram.com/bimedien/,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
759,90,B_I galabau,1,2,https://x.com/bi_medien,222392544,https://www.facebook.com/bimedien/,100063982037140,https://www.youtube.com/@B_IMEDIEN,https://www.instagram.com/bimedien/,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
760,91,B_I umweltbau,1,2,https://x.com/bi_medien,222392544,https://www.facebook.com/bimedien/,100063982037140,https://www.youtube.com/@B_IMEDIEN,https://www.instagram.com/bimedien/,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
761,92,Bäckerblume,1,2,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
762,93,Badische Bauern-Zeitung,1,2,existiert nicht,existiert nicht,https://www.facebook.com/bbz.vernetzt,100063504353595,https://www.youtube.com/@badischebauernzeitung3982,https://www.instagram.com/wirlandwirten/,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
763,94,"Badische Winzer, Der",1,2,existiert nicht,existiert nicht,https://www.facebook.com/derbadischewinzer/,100063787983461,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
764,95,BÄKO-Magazin,1,2,https://x.com/BAEKOmagazin,1690589185,https://www.facebook.com/BAEKOmagazin,100063458890029,https://www.youtube.com/@bako-magazin6494,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
765,96,BANKMAGAZIN,1,2,https://x.com/SP_Banking,66340306,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
766,97,Barbie,1,2,existiert nicht,existiert nicht,https://www.facebook.com/barbie,100044626530358,https://www.youtube.com/@BarbieDeutsch,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
767,98,Bauelemente Bau,1,2,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
768,99,Bauernblatt für Schleswig-Holstein und Hamburg,1,2,https://x.com/ShBauern,968080445270347777,https://www.facebook.com/bauernblatt/,100045701927176,https://www.youtube.com/@bauernblattschleswig-holst3021,https://www.instagram.com/bauernblatt/,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
769,100,Bauernzeitung,1,2,https://x.com/Bauernzeitung_D,601734502,https://www.facebook.com/bauernzeitungonline,100063889066576,https://www.youtube.com/@BauernZeitung1,https://www.instagram.com/bauernzeitungonline/,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
770,101,Baugewerbe,1,2,https://x.com/baugewerbe_mag,221423959,https://www.facebook.com/BaugewerbeMagazin,100063934667996,https://www.youtube.com/@baugewerbe,https://www.instagram.com/baugewerbe_magazin/,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
771,102,bauhandwerk,1,2,https://x.com/Bauhandwerk_,738363811997089793,https://www.facebook.com/Redaktionbauhandwerk,100064537426335,existiert nicht,https://www.instagram.com/bauhandwerk_magazin/,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
772,103,"bauhofLeiter, der",1,2,existiert nicht,existiert nicht,https://www.facebook.com/derbauhofLeiter,61554862227118,existiert nicht,https://www.instagram.com/der_bauhofleiter,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
773,104,Bauingenieur,1,2,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
774,105,bauMAGAZIN,1,2,https://x.com/bau_MAGAZIN,989438791113900032,https://www.facebook.com/baumagazin,100063619210830,https://www.youtube.com/@SBMVerlag,https://www.instagram.com/baumagazinonline,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
775,106,BaumarktManager,1,2,https://x.com/baumarktmanager,619964140,https://www.facebook.com/baumarktmanager,100063591039815,https://www.youtube.com/@baumarktmanagerTV,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
776,107,Baumeister,1,2,https://x.com/der_baumeister,182863533,https://www.facebook.com/baumeister.architekturzeitschrift,100063564311011,existiert nicht,https://www.instagram.com/baumeister_architekturmagazin,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
777,108,Baumetall - Klempnertechnik im Hochbau -,1,2,existiert nicht,existiert nicht,https://www.facebook.com/Baumetall,100066766669327,https://www.youtube.com/@BAUMETALLMediathek,https://www.instagram.com/baumetall,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
778,109,Baustoff Partner,1,2,existiert nicht,existiert nicht,https://www.facebook.com/baustoffpartner/,100063674195249,https://www.youtube.com/@Baustoffpartner,https://www.instagram.com/baustoffpartner/,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
779,110,Baustoffmarkt,1,2,https://x.com/nhbaustoffmarkt,964843856784130053,https://www.facebook.com/BaustoffmarktGruppe,100061610419192,existiert nicht,https://www.instagram.com/baustoffmarktgruppe,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
780,111,"BAUUNTERNEHMER, DER",1,2,existiert nicht,existiert nicht,https://www.facebook.com/DerBauUnternehmer,100064772044597,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
781,112,Bauwelt,1,2,existiert nicht,existiert nicht,https://www.facebook.com/Bauwelt,100063785721646,https://www.youtube.com/@Bauwelt2010,https://www.instagram.com/bauweltmagazine/ ,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
782,113,Bayerische Hausbesitzer-Zeitung,1,2,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
783,114,Bayerisches Landwirtschaftliches Wochenblatt,1,2,existiert nicht,existiert nicht,https://www.facebook.com/BayerischesLandwirtschaftlichesWochenblatt/,100063573188997,https://www.youtube.com/@bayerischeslandwirtschaftl7180,https://www.instagram.com/wochenblatt.bayern/,https://www.tiktok.com/@wochenblatt_com,.,.,.,.,.,Print,privatwirtschaftlich
784,115,Bayerisches Sonntagsblatt,1,2,https://x.com/sonntagsblatt,18244886,https://www.facebook.com/sonntagsblatt.bayern,100064238103118,existiert nicht,https://www.instagram.com/sonntagsblatt,existiert nicht,.,.,.,.,.,Print,privatwirtschaftlich
