KomplettID,ListenID_26_03,Name,Kategorie,Typ,SM_XURL,SM_XID,SM_FacebookURL,SM_FacebookID,SM_YoutubeURL,SM_InstagramURL,SM_TikTokURL,K_Geschlecht,T_Abgeordneter,T_Partei,T_Domaene_Behoerde,T_Art_Bildung_und_Forschung,K_Ursprungsgattung,K_Finanzierung
6455,57,"Beucker, Pascal",3,20,https://x.com/PascalBeucker,546683248,https://www.facebook.com/pascal.beucker,1145681737,.,https://www.instagram.com/pascal.beucker/,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6456,58,"Bickel, Markus",3,20,https://x.com/markusbickel,557722662,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6457,59,"Biederbeck-Ketterer, Max",3,20,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6458,60,"Biermann, Kai",3,20,https://x.com/kaibiermann,20499665,https://www.facebook.com/kai.biermann,100000468164815,.,https://www.instagram.com/herrbiermann/,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6459,61,"Biesterfeldt, Jana",3,20,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,weiblich,.,.,.,.,.,privatwirtschaftlich
6460,62,"Bilic, Tamara",3,20,existiert nicht,existiert nicht,https://www.facebook.com/tamara.bilic.96,733153233,.,https://www.instagram.com/tamara.bilic.tv,existiert nicht,weiblich,.,.,.,.,.,privatwirtschaftlich
6461,63,"Birnbaum, Robert",3,20,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6462,64,"Blank, Jörg",3,20,https://x.com/JMaxBlank,258810354,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6463,65,"Bleicker, Dirk",3,20,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6464,66,"Blinski, Dieter",3,20,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6465,67,"Block, Laura Alexandra",3,20,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,weiblich,.,.,.,.,.,privatwirtschaftlich
6466,68,"Blome, Nikolaus",3,20,https://x.com/NikolausBlome,587212706,https://www.facebook.com/profile.php?id=61573884159286,61573884159286,.,https://www.instagram.com/nikolausblome/,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6467,69,"Bochow, André",3,20,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6468,70,"Bockenheimer, Johannes C.",3,20,https://x.com/JCBockenheimer,98697929,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6469,71,"Böcking, David",3,20,https://x.com/BoeckingD,1320030336,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6470,72,"Böckler, Andreas",3,20,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6471,73,"Bocsi, Krisztian",3,20,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,https://www.instagram.com/krisztianbocsi_photo_work/,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6472,74,"Boese, Heike",3,20,https://x.com/HeikeBoese,1861754556,https://www.facebook.com/heike.boese.5,100000533956852,.,https://www.instagram.com/heike.boese.tv/,existiert nicht,weiblich,.,.,.,.,.,privatwirtschaftlich
6473,75,"Boeselager, Felicitas",3,20,existiert nicht,existiert nicht,https://www.facebook.com/boeselager,517084712,.,existiert nicht,https://www.tiktok.com/@flinzta,weiblich,.,.,.,.,.,öffentlich-rechtlich
6474,76,"Bohle, Dr. Franz-Josef",3,20,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6475,77,"Böhm, Julius",3,20,https://x.com/julius__boehm,969628633819213824,https://www.facebook.com/profile.php?id=61574261810343,61574261810343,.,https://www.instagram.com/juliusbommes/,https://www.tiktok.com/@juliusboehm,männlich,.,.,.,.,.,privatwirtschaftlich
6476,78,"Bohnsack, Lars",3,20,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,männlich,.,.,.,.,.,öffentlich-rechtlich
6477,79,"Böhret, Birgit",3,20,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,weiblich,.,.,.,.,.,privatwirtschaftlich
6478,80,"Bohsem, Guido",3,20,https://x.com/sideshowbob07,409166780,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6479,81,"Bollmann, Ralph",3,20,https://x.com/RalphBollmann,2752482115,https://www.facebook.com/ralph.bollmann,10000798810829,.,https://www.instagram.com/ralphbollmann/,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6480,82,"Boness, Stefan",3,20,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,https://www.instagram.com/stefanbonessipon/,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6481,83,"Bora, Nikolaus",3,20,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6482,84,"Bota, Alice",3,20,https://x.com/AliceBota,1281663410,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,weiblich,.,.,.,.,.,privatwirtschaftlich
6483,85,"Braun, Dr. Stefan",3,20,https://x.com/braunsteff,1433000317,https://www.facebook.com/braunsteff,100016348816542,.,existiert nicht,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6484,86,"Braun, Lisa",3,20,https://x.com/Braun_Lisa,373965523,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,weiblich,.,.,.,.,.,privatwirtschaftlich
6485,87,"Braune, Tim",3,20,https://x.com/BrauneTim,1227086546,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6486,88,"Breyton, Ricarda",3,20,https://x.com/RicardaBreyton,808488516,https://www.facebook.com/ricarda.breyton,1415680887,.,existiert nicht,existiert nicht,weiblich,.,.,.,.,.,privatwirtschaftlich
6487,89,"Brinkmann, Bastian",3,20,https://x.com/basbrinkmann,25353331,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6488,90,"Brinkmann, Dr. Peter",3,20,https://x.com/pb1945,30863619,https://www.facebook.com/Dr.Brinkmann.Peter ,1774963827,.,https://www.instagram.com/brinkmann_peter/,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6489,91,"Brinkmann, Julius",3,20,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6490,92,"Bröcker, Michael",3,20,https://x.com/MichaelBroecker,35723426,https://www.facebook.com/profile.php?id=1239374570,1239374570,.,https://www.instagram.com/mickbroecker/,https://www.tiktok.com/@michaelbroecker,männlich,.,.,.,.,.,privatwirtschaftlich
6491,93,"Brockfeld, Lukas",3,20,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6492,94,"Brodbeck, Klaus",3,20,https://x.com/SingKlaus,2716791537,https://www.facebook.com/klaus.brodbeck.12,100001411515489,.,existiert nicht,https://www.tiktok.com/@klausbrodbeck,männlich,.,.,.,.,.,öffentlich-rechtlich
6493,95,"Brodkorb, Sebastian",3,20,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6494,96,"Broll, Gisela",3,20,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,weiblich,.,.,.,.,.,privatwirtschaftlich
6495,97,"Brössler, Daniel",3,20,https://x.com/dbroessler,60846834,https://www.facebook.com/daniel.brossler,1445288265,.,existiert nicht,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6496,98,"Brost, Marc",3,20,https://x.com/marcbrost,595664237,https://www.facebook.com/marc.brost.5,1826117710,.,https://www.instagram.com/marc.brost/,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6497,99,"Brüßel, Dr. Christoph",3,20,https://x.com/CProessl,975907952,https://www.facebook.com/christoph.bruessel,100000327603590,.,https://www.instagram.com/c.bruessel/,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6498,100,"Bubrowski, Dr. Helene",3,20,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,weiblich,.,.,.,.,.,privatwirtschaftlich
6499,101,"Buchholz, Britta",3,20,https://x.com/BrittaBuchholz,472995078,https://www.facebook.com/britta.buchholz.52,664452587,.,https://www.instagram.com/britta__buchholz/,https://www.tiktok.com/@britta__buchholz,weiblich,.,.,.,.,.,öffentlich-rechtlich
6500,102,"Buchsteiner, Jochen",3,20,https://x.com/buchsteiner/,333994789,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6501,103,"Buchsteiner, Rasmus",3,20,https://x.com/R_Buchsteiner,278166181,existiert nicht,existiert nicht,.,https://www.instagram.com/rasmusbuchsteiner/,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6502,104,"Buchwald, Dr. Frank Andreas",3,20,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,männlich,.,.,.,.,.,öffentlich-rechtlich
6503,105,"Buckenmaier, Claudia",3,20,https://x.com/Cbuckenmaier,552840819,https://www.facebook.com/claudia.buckenmaier.3,100011656698895,.,https://www.instagram.com/c.buckenmaier/,existiert nicht,weiblich,.,.,.,.,.,öffentlich-rechtlich
6504,106,"Budras, Corinna",3,20,https://x.com/CBudras,1572615331,https://www.facebook.com/corinna.budras.96/,100022981599679,.,existiert nicht,existiert nicht,weiblich,.,.,.,.,.,privatwirtschaftlich
6505,107,"Budweg, Alexander",3,20,https://x.com/alexanderbudweg,1324407217,existiert nicht,existiert nicht,.,https://www.instagram.com/alex_budweg/,existiert nicht,männlich,.,.,.,.,.,öffentlich-rechtlich
6506,108,"Bühring, Petra",3,20,https://x.com/PetraBuehring,985844920220037120,https://www.facebook.com/petra.buhring.9,100002970899204,.,existiert nicht,existiert nicht,weiblich,.,.,.,.,.,privatwirtschaftlich
6507,109,"Bungert, Friedrich Alexander",3,20,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,https://www.instagram.com/friedrich_a_b/,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6508,110,"Busch, Fabian",3,20,https://x.com/FabianBusch9,1113059048662827010,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6509,111,"Büscher, Gudrun",3,20,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,weiblich,.,.,.,.,.,privatwirtschaftlich
6510,112,"Buschow, Corinna",3,20,https://x.com/co_ohnezusatz,398243891,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,weiblich,.,.,.,.,.,privatwirtschaftlich
6511,113,"Busemann, Hans-Edzard",3,20,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6512,114,"Büttner, Marco",3,20,https://x.com/buettnerberlin,584890879,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6513,115,"Butzmann, Dominik",3,20,existiert nicht,existiert nicht,https://www.facebook.com/dominik.butzmann/,1724295779,.,https://www.instagram.com/dominikbutzmann/,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6514,116,"Büüsker, Ann-Kathrin",3,20,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,https://www.instagram.com/uedio,existiert nicht,weiblich,.,.,.,.,.,öffentlich-rechtlich
6515,117,"Capellan, Dr. Frank",3,20,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,männlich,.,.,.,.,.,öffentlich-rechtlich
6516,118,"Carius, Norbert",3,20,existiert nicht,existiert nicht,https://www.facebook.com/norbert.carius,1105029367,.,https://www.instagram.com/norbertnorbert1950/,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6517,119,"Carstens, Peter",3,20,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6518,120,"Carstensen, Jörg",3,20,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,https://www.instagram.com/joergcarstensen/,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6519,121,"Casdorff, Stephan-Andreas",3,20,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6520,122,"Caspari, Lisa",3,20,https://x.com/lisacaspari,538995832,existiert nicht,existiert nicht,.,https://www.instagram.com/lisa_casp/,existiert nicht,weiblich,.,.,.,.,.,privatwirtschaftlich
6521,123,"Castello, Daniele",3,20,existiert nicht,existiert nicht,https://www.facebook.com/daniele.castello.946 ,100001665279140,.,https://www.instagram.com/castellodaniele/ ,existiert nicht,weiblich,.,.,.,.,.,privatwirtschaftlich
6522,124,"Chaperon, Laurence",3,20,existiert nicht,existiert nicht,https://www.facebook.com/laurence.chaperon.1/,1178527051,.,https://www.instagram.com/laurence_chaperon/,existiert nicht,weiblich,.,.,.,.,.,privatwirtschaftlich
6523,125,"Chimoy, Carolina",3,20,https://x.com/CarolinaChimoy,3306210232,https://www.facebook.com/carolina.chimoy,539134761,.,https://www.instagram.com/carolina_chimoy/,existiert nicht,weiblich,.,.,.,.,.,öffentlich-rechtlich
6524,126,"Chmiel, Marc",3,20,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6525,127,"Christmann, Karin",3,20,https://x.com/Christfrau,82374744,https://www.facebook.com/karin.christmann.9,727165531,.,existiert nicht,existiert nicht,weiblich,.,.,.,.,.,privatwirtschaftlich
6526,128,"Clasmann, Anne-Béatrice",3,20,https://x.com/abcatnews,260276146,existiert nicht,existiert nicht,.,https://www.instagram.com/abcatnews/,existiert nicht,weiblich,.,.,.,.,.,privatwirtschaftlich
6527,129,"Clauß, Anna",3,20,https://x.com/an_clauss,13450532,existiert nicht,existiert nicht,.,https://www.instagram.com/an_clauss/,existiert nicht,weiblich,.,.,.,.,.,privatwirtschaftlich
6528,130,"Clement, Rolf",3,20,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6529,131,"Creutzburg, Dietrich",3,20,https://x.com/d_creutzburg,3042228958,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
6530,132,"Czypull, Laura",3,20,https://x.com/l_czypull,1255511206468751361,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,weiblich,.,.,.,.,.,privatwirtschaftlich
6531,133,"Dahlinger, Miriam",3,20,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,https://www.instagram.com/miriam_dahlinger/,existiert nicht,weiblich,.,.,.,.,.,privatwirtschaftlich
6532,134,"Dake, Björn",3,20,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,existiert nicht,existiert nicht,männlich,.,.,.,.,.,öffentlich-rechtlich
6533,135,"Dams, Jan",3,20,https://x.com/jandams,40284836 ,https://www.facebook.com/jan.dams.3,1170337833,.,existiert nicht,existiert nicht,männlich,.,.,.,.,.,privatwirtschaftlich
