ListenID_23_04,Name,Kategorie,Typ,SM_TwitterURL,SM_TwitterID,SM_FacebookURL,SM_FacebookID,SM_InstagramURL,SM_InstagramID,K_Geschlecht,T_Abgeordneter,T_Partei,T_Domaene_Behoerde,K_Ursprungsgattung,K_Finanzierung,T_Mitglied_in_BPK
54,Bundesinstitut für Arzneimittel und Medizinprodukte,2,15,https://twitter.com/bfarm_de,803246507688394752,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
55,Bundesstelle für Eisenbahnunfalluntersuchung,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
56,Bundesamt für die Sicherheit der nuklearen Entsorgung,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
57,Bundesamt für Naturschutz,2,15,https://twitter.com/bfn_de,1307491902,https://www.facebook.com/bfn.de,415902211806820,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
58,Bundesamt für Strahlenschutz,2,15,https://twitter.com/strahlenschutz,1197491153538572288,existiert nicht,existiert nicht,https://www.instagram.com/strahlenschutz_bfs/,48324278563,,,,Bundesoberbehörde,,,
59,Bundesstelle für Flugunfalluntersuchung,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
60,Bundesaufsichtsamt für Flugsicherung,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
61,Bundesamt für Verfassungsschutz,2,15,https://twitter.com/BfV_Bund,1013703637250560005,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
62,Bundesamt für Justiz,2,15,existiert nicht,existiert nicht,https://www.facebook.com/bundesjustizministerium/,567366010021216,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
63,Bundeskriminalamt,2,15,https://twitter.com/bka,743052501398749184,https://www.facebook.com/bundeskriminalamt.bka/,290569327651920,https://www.instagram.com/Bundeskriminalamt/,7307425586,,,,Bundesoberbehörde,,,
64,Bundesamt für Kartographie und Geodäsie,2,15,https://twitter.com/BKG_Bund,833617709271285760,existiert nicht,existiert nicht,https://www.instagram.com/bkg.bund/,38803469530,,,,Bundesoberbehörde,,,
65,Bundesinstitut für Kultur und Geschichte der Deutschen im östlichen Europa,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
66,Bundesnachrichtendienst,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.instagram.com/bndkarriere/,37986950560,,,,Bundesoberbehörde,,,
67,Bundespolizeipräsidium,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
68,Bundesamt für Sicherheit in der Informationstechnik,2,15,https://twitter.com/BSI_Bund,3305381595,https://www.facebook.com/bsi.fuer.buerger,249499095092524,https://www.instagram.com/bsi_bund/,9657346277,,,,Bundesoberbehörde,,,
69,Bundesamt für Seeschifffahrt und Hydrographie,2,15,existiert nicht,existiert nicht,https://www.facebook.com/maritime.Behoerde/,442841269614124,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
70,Bundesstelle für Seeunfalluntersuchung,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
71,Bundeskartellamt,2,15,https://twitter.com/kartellamt,828915699250782208,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
72,Bundeszentrale für Kinder- und Jugendmedienschutz,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
73,Bundessortenamt,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
74,Bundessprachenamt,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
75,Bundesamt für Soziale Sicherung,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
76,Bundesverwaltungsamt,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.instagram.com/bva.bund/,44484889557,,,,Bundesoberbehörde,,,
77,Bundesamt für Verbraucherschutz und Lebensmittelsicherheit,2,15,https://twitter.com/BVL_Bund,2563408369,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
78,Bundeszentrale für gesundheitliche Aufklärung,2,15,https://twitter.com/bzga_de,267722784,https://www.facebook.com/bzga.de/,734748463886108,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
79,Bundeszentralamt für Steuern,2,15,existiert nicht,existiert nicht,https://www.facebook.com/bzst.karriere/,102975755343458,https://www.instagram.com/bzst.karriere/,47729895586,,,,Bundesoberbehörde,,,
80,Deutsches Patent- und Markenamt,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
81,Eisenbahn-Bundesamt,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
82,Evangelisches Kirchenamt für die Bundeswehr,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
83,Fernstraßen-Bundesamt,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
84,Generalzolldirektion,2,15,existiert nicht,existiert nicht,https://de-de.facebook.com/Zoll.Karriere/,259518304482091,https://www.instagram.com/zoll.karriere/,6883307481,,,,Bundesoberbehörde,,,
85,Helmut-Schmidt-Universität/Universität der Bundeswehr Hamburg,2,15,https://twitter.com/HSUHamburg,53367525,https://www.facebook.com/HSU.Hamburg,100064587468146,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
86,Informationstechnikzentrum Bund,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
87,Katholisches Militärbischofsamt,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
88,Kraftfahrt-Bundesamt,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
89,Luftfahrt-Bundesamt,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
90,Luftfahrtamt der Bundeswehr,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
91,Bundesamt für den Militärischen Abschirmdienst,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
92,Planungsamt der Bundeswehr,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
93,"Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen",2,15,https://twitter.com/netzausbau,886400917,https://www.facebook.com/Netzausbau/,275603623096656,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
94,Statistisches Bundesamt,2,15,https://twitter.com/destatis,252592147,existiert nicht,existiert nicht,https://www.instagram.com/statistisches.bundesamt/,42179561450,,,,Bundesoberbehörde,,,
95,Umweltbundesamt,2,15,https://twitter.com/Umweltbundesamt,143389019,https://www.facebook.com/umweltbundesamt.de,114651115215103,https://www.instagram.com/umweltbundesamt/,1956426790,,,,Bundesoberbehörde,,,
96,Universität der Bundeswehr München,2,15,https://twitter.com/unibw_m,1223188283301289984,https://www.facebook.com/UniBwMuc,100063679115477,https://www.instagram.com/unibwmuc/,25699411541,,,,Bundesoberbehörde,,,
97,Zollkriminalamt (als Direktion VIII der Generalzolldirektion),2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
98,Bundesanstalt für Materialforschung und -prüfung,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
99,Bundesanstalt für Straßenwesen,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
100,Bundesanstalt für Arbeitsschutz und Arbeitsmedizin[4],2,15,https://twitter.com/baua_de,27054980,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
101,Bundesanstalt für Wasserbau,2,15,existiert nicht,existiert nicht,https://www.facebook.com/BAWasserbau/,209870889049283,https://www.instagram.com/bundesanstalt_fuer_wasserbau/,6075025908,,,,Bundesoberbehörde,,,
102,Bundesanstalt für Gewässerkunde,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
103,Bundesanstalt für Geowissenschaften und Rohstoffe,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
104,Bundesinstitut für Bevölkerungsforschung,2,15,https://twitter.com/bib_bund,1090611142345543681,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
105,Bundesinstitut für Sportwissenschaft,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
106,Deutsches Archäologisches Institut,2,15,https://twitter.com/dai_weltweit,906873084,https://de-de.facebook.com/dainst/,151971844813958,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
107,Physikalisch-Technische Bundesanstalt,2,15,existiert nicht,existiert nicht,https://www.facebook.com/profile.php?id=100027309056381,100027309056381,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
108,Friedrich-Loeffler-Institut – Bundesforschungsinstitut für Tiergesundheit,2,15,https://twitter.com/Loeffler_News,1147131531124756481,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
109,Julius Kühn-Institut – Bundesforschungsinstitut für Kulturpflanzen,2,15,https://twitter.com/jki_bund,1612217574,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
110,Max Rubner-Institut – Bundesforschungsinstitut für Ernährung und Lebensmittel,2,15,https://twitter.com/MRI_Aktuelles,1172282724,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
111,Paul-Ehrlich-Institut – Bundesinstitut für Impfstoffe und biomedizinische Arzneimittel,2,15,https://twitter.com/PEI_Germany,2396380621,existiert nicht,existiert nicht,https://www.instagram.com/pei_germany/,56129731327,,,,Bundesoberbehörde,,,
112,Robert Koch-Institut – Bundesinstitut für Infektionskrankheiten und nicht übertragbare Krankheiten,2,15,https://twitter.com/rki_de,1364378809,existiert nicht,existiert nicht,https://www.instagram.com/rki_fuer_euch/,44907075978,,,,Bundesoberbehörde,,,
113,"Johann Heinrich von Thünen-Institut – Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei",2,15,https://twitter.com/Thuenen_aktuell,771344148616060928,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
114,Bundesanstalt Technisches Hilfswerk,2,15,https://twitter.com/THWLeitung,76352295,https://www.facebook.com/thw.de/,100064536228069,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
115,Zentrale Stelle für Informationstechnik im Sicherheitsbereich,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesoberbehörde,,,
116,Bundesanstalt für Finanzdienstleistungsaufsicht,2,15,https://twitter.com/BaFin_Bund,1514521814894055424,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesanstalt,,,
117,Bundesanstalt für Post und Telekommunikation Deutsche Bundespost,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesanstalt,,,
118,Bundesanstalt für den Digitalfunk der Behörden und Organisationen mit Sicherheitsaufgaben,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesanstalt,,,
119,Bundesinstitut für Risikobewertung,2,15,https://twitter.com/bfrde,51214982,existiert nicht,existiert nicht,https://www.instagram.com/bfrde/,3154446662,,,,Bundesanstalt,,,
120,Bundesinstitut für Berufsbildung,2,15,https://twitter.com/bibb_de,1285940582,https://www.facebook.com/profile.php?id=100068561446937,100068561446937,existiert nicht,existiert nicht,,,,Bundesanstalt,,,
121,Bundesanstalt für Immobilienaufgaben,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesanstalt,,,
122,Bundesanstalt für Landwirtschaft und Ernährung,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesanstalt,,,
123,Deutsche Nationalbibliothek,2,15,https://twitter.com/DNB_Aktuelles,714103813,https://www.facebook.com/DeutscheNationalbibliothek,100064346364852,existiert nicht,existiert nicht,,,,Bundesanstalt,,,
124,Deutscher Wetterdienst (teilrechtsfähig),2,15,https://twitter.com/DWD_presse,388200695,https://www.facebook.com/DeutscherWetterdienst/,139420166123648,https://www.instagram.com/deutscherwetterdienst/,1698037893,,,,Bundesanstalt,,,
125,Versorgungsanstalt des Bundes und der Länder,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesanstalt,,,
126,Bundeszentrale für politische Bildung,2,15,https://twitter.com/bpb_de,20149239,https://www.facebook.com/bpb.de,59052417687,https://www.instagram.com/bpb_de/,2922497754,,,,Bundesanstalt,,,
127,Bundesagentur für Arbeit,2,15,https://twitter.com/bundesagentur,761654694,https://www.facebook.com/bundesagenturfuerarbeit/,232874490208891,https://www.instagram.com/bundesagenturfuerarbeit/,33187523805,,,,Rechtsfähige Körperschaft des öffentlichen Rechts,,,
128,Deutsche Rentenversicherung Bund,2,15,https://twitter.com/die_rente,155507165,https://www.facebook.com/DeutscheRentenversicherung/,211928792195750,https://www.instagram.com/drvbunt/,7366395911,,,,Rechtsfähige Körperschaft des öffentlichen Rechts,,,
129,Deutsche Rentenversicherung Knappschaft-Bahn-See,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Rechtsfähige Körperschaft des öffentlichen Rechts,,,
130,Unfallversicherung Bund und Bahn,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Rechtsfähige Körperschaft des öffentlichen Rechts,,,
131,Krankenversorgung der Bundesbahnbeamten,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Rechtsfähige Körperschaft des öffentlichen Rechts,,,
132,Bundesakademie der öffentlichen Verwaltung,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,selbstständige Dienststelle,,,
133,Bundesakademie für Sicherheitspolitik,2,15,https://twitter.com/BAKS_Bund,3035400207,https://www.facebook.com/baks.bund/,542727309206306,existiert nicht,existiert nicht,,,,selbstständige Dienststelle,,,
134,Bundespolizei,2,15,existiert nicht,existiert nicht,https://www.facebook.com/BundespolizeiKarriere,577926568933937,https://www.instagram.com/bundespolizeikarriere,2141491551,,,,Bundespolizei,,,
135,Bundespolizeiakademie,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundespolizei,,,
136,Bundesbereitschaftspolizei,2,15,https://twitter.com/bpol_bepo,4876078570,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundespolizei,,,
137,Bundespolizeidirektion Berlin,2,15,https://twitter.com/bpol_b_einsatz,4894289259,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundespolizei,,,
138,Bundespolizeidirektion Flughafen Frankfurt,2,15,https://twitter.com/bpol_air_fra,4876082704,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundespolizei,,,
139,Bundespolizeidirektion Koblenz,2,15,https://twitter.com/bpol_koblenz,4876041179,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundespolizei,,,
140,Bundespolizeidirektion Bad Bramstedt,2,15,https://twitter.com/bpol_kueste,4876076194,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundespolizei,,,
141,Bundespolizeidirektion Hannover,2,15,https://twitter.com/bpol_nord,4876085224,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundespolizei,,,
142,Bundespolizeidirektion St. Augustin,2,15,https://twitter.com/bpol_nrw,4876116922,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundespolizei,,,
143,Bundespolizeidirektion Pirna,2,15,https://twitter.com/bpol_pir,4876107298,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundespolizei,,,
144,Bundespolizeidirektion München,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundespolizei,,,
145,Bundespolizeidirektion Stuttgart,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundespolizei,,,
146,Bundespolizeidirektion 11 (Spezialkräfte),2,15,https://twitter.com/bpol_11,861669952847323137,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundespolizei,,,
147,Bundeswehr,2,15,https://twitter.com/bundeswehrInfo,121415484,https://de-de.facebook.com/Bundeswehr/,122840837780517,https://www.instagram.com/bundeswehr/,1441174006,,,,Bundeswehr,,,
148,Generaldirektion Wasserstraßen und Schifffahrt,2,15,https://twitter.com/gdws_wsv_presse,1379377737664753665,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Bundesmittelbehörde,,,
149,Baden-Württemberg Landesparlament,2,15,https://twitter.com/Landtag_BW,1968838140,https://www.facebook.com/LandtagBW,2015022955380030,https://www.instagram.com/landtag_bw/,10806732466,,,,Verfassungsorgan Land,,,
150,Landesregierung von Baden-Württemberg,2,15,https://twitter.com/RegierungBW,296426654,https://www.facebook.com/landesvertretung.bw/,110912258987394,https://www.instagram.com/regierung_bw/,2003725416,,,,Verfassungsorgan Land,,,
151,Staatsministerium Baden-Württemberg,2,15,https://twitter.com/regierungbw,296426654,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Oberste Landesbehörde,,,
152,"Ministerium für Umwelt, Klima und Energiewirtschaft (BaWü)",2,15,https://twitter.com/UmweltBW,462809792,https://www.facebook.com/UmweltministeriumBW,100063630514413,existiert nicht,existiert nicht,,,,Oberste Landesbehörde,,,
153,"Ministerium des Inneren, für Digitalisierung und Kommunen (BaWü)",2,15,https://twitter.com/imbawue,779000835313401864,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Oberste Landesbehörde,,,
154,Ministerium für Finanzen (BaWü),2,15,https://twitter.com/finanzenbw,1406952305681969163,https://www.facebook.com/finanzministerium.bw/,1534502043498930,https://www.instagram.com/finanzenbw/,53299660672,,,,Oberste Landesbehörde,,,
155,"Ministerium für Kultus, Jugend und Sport (BaWü)",2,15,https://twitter.com/km_bw,4503539854,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Oberste Landesbehörde,,,
156,"Ministerium für Wirtschaft, Arbeit und Tourismus (BaWü)",2,15,https://twitter.com/wm_bw,766234035546910720,https://www.facebook.com/wm.bwl/,1261084723903970,https://www.instagram.com/wirtschaftsministerium_bw/,16094230826,,,,Oberste Landesbehörde,,,
157,"Ministerium für Soziales, Gesundheit und Integration (BaWü)",2,15,https://twitter.com/MSI_BW,732502888413421568,https://www.facebook.com/MSI.BW/,1117924844943930,https://www.instagram.com/msi_bw/,8594493771,,,,Oberste Landesbehörde,,,
158,"Ministerium für Ernährung, Ländlichen Raum und Verbraucherschutz (BaWü)",2,15,existiert nicht,existiert nicht,https://www.facebook.com/MLR.BW/,1248706155192370,https://www.instagram.com/mlr_bw/,4182039656,,,,Oberste Landesbehörde,,,
159,Ministerium der Justiz und für Migration,2,15,existiert nicht,existiert nicht,https://www.facebook.com/JustizministeriumBW,423524728027473,existiert nicht,existiert nicht,,,,Oberste Landesbehörde,,,
160,Ministerium für Verkehr (BaWü),2,15,https://twitter.com/WinneHermann,55505382,https://www.facebook.com/bmdv,1393167744264820,https://www.instagram.com/verkehrsministerium_bw/,35371701806,,,,Oberste Landesbehörde,,,
161,"Ministerium für Wissenschaft, Forschung und Kunst (BaWü)",2,15,https://twitter.com/mwk__bw,2226445668,https://www.facebook.com/MinisterinPetraOlschowski,100446581615291,https://www.instagram.com/wissenschaftsministerium_bw/,1032049462,,,,Oberste Landesbehörde,,,
162,Ministerium für Landesentwicklung und Wohnen (BaWü),2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.instagram.com/bauministerium_bw/,48454334927,,,,Oberste Landesbehörde,,,
163,Verfassungsgericht für das Land Baden-Württemberg,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Verfassungsorgan Land,,,
164,Landeskriminalamt Baden-Württemberg,2,15,https://twitter.com/lkabawue,814455464394182656,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Landesoberbehörde,,,
165,Bayerischer Landtag,2,15,https://twitter.com/Landtag_Bayern,150635966,https://www.facebook.com/Bayern.Landtag/,100064623732177,https://www.instagram.com/bayerischer.landtag/,11845109104,,,,Verfassungsorgan Land,,,
166,Bayerische Staatsregierung,2,15,existiert nicht,existiert nicht,https://www.facebook.com/bayern/,237236916311200,https://www.instagram.com/bayern.de/?hl=de,8798100413,,,,Verfassungsorgan Land,,,
167,Bayerische Staatskanzlei,2,15,https://twitter.com/Seb_Dorn,42651849,https://www.facebook.com/pages/Bayerische-Staatskanzlei/128206267234364,128206267234364,existiert nicht,existiert nicht,,,,Oberste Landesbehörde,,,
168,Bayerisches Staatsministerium der Finanzen und für Heimat,2,15,https://twitter.com/finanzen_bayern,2204530357,https://www.facebook.com/BayerischesStaatsministeriumDerFinanzen,438678309526151,https://www.instagram.com/finanzen_heimat_bayern/,1694401862,,,,Oberste Landesbehörde,,,
169,"Bayerisches Staatsministerium des Inneren, für Sport und Integration",2,15,https://twitter.com/baystmi,998506962450042880,https://www.facebook.com/BayStMI/,1811839762254310,https://www.instagram.com/baystmi/,10649007207,,,,Oberste Landesbehörde,,,
170,"Bayerisches Staatsministerium für Wohnen, Bau und Verkehr",2,15,https://twitter.com/BauenBewegen,1029013209955659781,https://www.facebook.com/lebenbauenbewegen,358055624702296,https://www.instagram.com/lebenbauenbewegen/,11856520673,,,,Oberste Landesbehörde,,,
171,Bayerisches Staatsministerium für Unterricht und Kultus,2,15,https://twitter.com/KM_Bayern,1035098541545451520,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Oberste Landesbehörde,,,
172,Bayerisches Staatsministerium für Wissenschaft und Kunst,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.instagram.com/wissenschaft.kunst.bayern/,17798355786,,,,Oberste Landesbehörde,,,
173,"Bayerisches Staatsministerium für Wirtschaft, Landesentwicklung und Energie",2,15,https://twitter.com/BayStMWi,1192772203860901896,https://www.facebook.com/wirtschaft.bayern,115739536523104,https://www.instagram.com/wirtschaft.bayern/,47531292166,,,,Oberste Landesbehörde,,,
174,Bayerisches Staatsministerium der Justiz,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Oberste Landesbehörde,,,
175,Bayerisches Staatsministerium für Umwelt und Verbraucherschutz,2,15,https://twitter.com/STMUV_Bayern,2974715026,https://www.facebook.com/lebensministerium/,142616569135649,https://www.instagram.com/umweltministerium_bayern/,7495599478,,,,Oberste Landesbehörde,,,
176,"Bayerisches Staatsministerium für Ernährung, Landwirtschaft und Forsten",2,15,existiert nicht,existiert nicht,https://www.facebook.com/Land.Schafft.Bayern/,170055473557382,https://www.instagram.com/Land.Schafft.Bayern/,10358054646,,,,Oberste Landesbehörde,,,
177,"Bayerisches Staatsministerium für Familie, Arbeit und Soziales",2,15,https://twitter.com/BayStMAS,1321799710294855680,https://www.facebook.com/bayerischessozialministerium/,100064529088812,https://www.instagram.com/bayerisches_sozialministerium/,47419187779,,,,Oberste Landesbehörde,,,
178,Bayerisches Staatsministerium für Gesundheit und Pflege,2,15,https://twitter.com/stmgp_bayern,1318570860651909123,https://www.facebook.com/gesundheit.pflege.bayern,572946872759259,https://www.instagram.com/gesundheit.pflege.bayern/,13313654029,,,,Oberste Landesbehörde,,,
179,Bayerisches Staatsministerium für Digitales,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Oberste Landesbehörde,,,
180,Bayerischer Verfassungsgerichthof,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Verfassungsorgan Land,,,
181,Bayerisches Landeskriminalamt,2,15,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Landesoberbehörde,,,
182,Abgeordnetenhaus von Berlin,2,15,https://twitter.com/agh_berlin,1014090077960638464,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Verfassungsorgan Land,,,
183,Senat von Berlin,2,15,https://twitter.com/RegBerlin,875683644668604416,https://www.facebook.com/RegBerlin/,126188121409586,https://www.instagram.com/regberlin/,5327167997,,,,Verfassungsorgan Land,,,
184,Senatskanzlei (Berlin),2,15,https://twitter.com/RegBerlin,875683644668604416,https://www.facebook.com/RegBerlin/,126188121409586,https://www.instagram.com/regberlin/,5327167997,,,,Oberste Landesbehörde,,,
185,Senatsverwaltung für Kultur und Europa (Berlin),2,15,https://twitter.com/senkulteu,816930550153957377,https://www.facebook.com/SenKultEu/,247450562347746,https://www.instagram.com/senkulteu/,4543078693,,,,Oberste Landesbehörde,,,
186,"Senatsverwaltung für Wirtschaft, Energie und Betriebe (Berlin)",2,15,https://twitter.com/senwienbe,800266108049600512,https://www.facebook.com/SenWiEnBe/,612108828989722,https://www.instagram.com/senwienbe/,4369841678,,,,Oberste Landesbehörde,,,
187,"Senatsverwaltung für Inneres, Digitalisierung und Sport (Berlin)",2,15,https://twitter.com/Innensenatorin,1224250299369578496,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Oberste Landesbehörde,,,
188,"Senatsverwaltung für Bildung, Jugend und Familie (Berlin)",2,15,https://twitter.com/SenBJF,919117700726706177,https://www.facebook.com/senbildjugfam/,299439520108228,existiert nicht,existiert nicht,,,,Oberste Landesbehörde,,,
189,Senatsverwaltung für Finanzen (Berlin),2,15,https://twitter.com/senfin,3888432941,https://www.facebook.com/SenFinBerlin,112067384649315,https://www.instagram.com/senfin_b/,5715829638,,,,Oberste Landesbehörde,,,
190,"Senatsverwaltung für Wissenschaft, Gesundheit, Pflege und Gleichstellung (Berlin)",2,15,https://twitter.com/SenWGPG,831436628551933952,https://www.facebook.com/SenGPG/,688529427974244,existiert nicht,existiert nicht,,,,Oberste Landesbehörde,,,
191,"Senatsverwaltung für Integration, Arbeit und Soziales (Berlin)",2,15,https://twitter.com/senias_berlin,816589217455345664,existiert nicht,existiert nicht,existiert nicht,existiert nicht,,,,Oberste Landesbehörde,,,
