KomplettID,ListenID_26_03,Name,Kategorie,Typ,SM_XURL,SM_XID,SM_FacebookURL,SM_FacebookID,SM_YoutubeURL,SM_InstagramURL,SM_TikTokURL,K_Geschlecht,T_Abgeordneter,T_Partei,T_Domaene_Behoerde,T_Art_Bildung_und_Forschung,K_Ursprungsgattung,K_Finanzierung
4530,1,acatech – Deutsche Akademie der Technikwissenschaften e. V.,2,13,https://x.com/acatech_de,3143175495,existiert nicht,existiert nicht,https://www.youtube.com/channel/UCMzcI-4RVqr0rJ1HXomPhPQ,https://www.instagram.com/aca_post/,existiert nicht,.,.,.,.,Forschungseinrichtung,.,.
4531,2,accadis Hochschule Bad Homburg - University of Applied Sciences,2,13,https://x.com/accadis_hg,109308040,https://www.facebook.com/accadis,447574490267,https://www.youtube.com/user/accadisHochschule,existiert nicht ,https://www.tiktok.com/@accadishochschule,.,.,.,.,Hochschule,.,.
4532,3,AiF Arbeitsgemeinschaft industrieller Forschungsvereinigungen „Otto von Guericke“ e. V.,2,13,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/channel/UCo_FFQnqU97AyknrMblZXhA,https://www.instagram.com/aifdigital/,existiert nicht,.,.,.,.,Unterstützende Organisation,.,.
4533,4,AKAD University,2,13,https://x.com/AKAD_GmbH,121148208,https://www.facebook.com/akaduniversity,100063816590044,https://www.youtube.com/user/AKADChannel,https://www.instagram.com/akaduniversity/,https://www.tiktok.com/@akad.university,.,.,.,.,Hochschule,.,.
4534,5,Akademie der Bildenden Künste München,2,13,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,existiert nicht,.,.,.,.,Hochschule,.,.
4535,6,Akademie der Bildenden Künste Nürnberg (AdBK Nürnberg),2,13,https://x.com/AdBK_Nuernberg,865138628191817729,https://www.facebook.com/adbk.nuernberg,104064342991337,https://www.youtube.com/@adbknurnberg6873,https://www.instagram.com/adbk_nuernberg,https://www.tiktok.com/@adbk_nuernberg,.,.,.,.,Hochschule,.,.
4536,7,Akademie der Polizei Hamburg,2,13,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@akademiederpolizeihamburg6175,existiert nicht ,existiert nicht,.,.,.,.,Hochschule,.,.
4537,8,Akademie der Wissenschaften in Hamburg,2,13,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.youtube.com/@awhamburg,existiert nicht,existiert nicht,.,.,.,.,Forschungseinrichtung,.,.
4538,9,Akademie der Wissenschaften und der Literatur Mainz,2,13,https://x.com/adwmainz,2382230922,https://www.facebook.com/Akademie-der-Wissenschaften-und-der-Literatur-Mainz-496425813717837,496425813717837,https://www.youtube.com/@adwmainz2176,https://www.instagram.com/adwmainz/,existiert nicht,.,.,.,.,Forschungseinrichtung,.,.
4539,10,Akademie der Wissenschaften zu Göttingen,2,13,https://x.com/adw_goe,849244576778989569,existiert nicht,existiert nicht,https://www.youtube.com/@akademiederwissenschaftenz5967,existiert nicht,existiert nicht,.,.,.,.,Forschungseinrichtung,.,.
