ListenID_23_04,Name,Kategorie,Typ,SM_TwitterURL,SM_TwitterID,SM_FacebookURL,SM_FacebookID,SM_InstagramURL,SM_InstagramID,K_Geschlecht,T_Abgeordneter,T_Partei,T_Domaene_Behoerde,K_Ursprungsgattung,K_Finanzierung,T_Mitglied_in_BPK
38,"Gläser, Ronald",3,21,https://www.twitter.com/ronaldglaeser,34251365,https://www.facebook.com/ronaldglaeserberlin,299463247151487,https://www.instagram.com/ronaldglaeserberlin/,7722979040,männlich,Abgeordnetenhaus von Berlin,AfD,,,,
39,"Goiny, Christian",3,21,https://www.twitter.com/GoinyChristian,757577562742816768,https://www.facebook.com/Christian-Goiny-MdA-140091366077586,140091366077586,https://www.instagram.com/christiangoiny/,3665434689,männlich,Abgeordnetenhaus von Berlin,CDU,,,,
40,"Golm, Mirjam",3,21,existiert nicht,existiert nicht,https://www.facebook.com/mirjam.golm,100047376082399,https://www.instagram.com/mirjamgolm/,47399750644,weiblich,Abgeordnetenhaus von Berlin,SPD,,,,
41,"Graf, Werner",3,21,https://www.twitter.com/grafwer,16683687,https://www.facebook.com/werner.s.graf,1213094046,https://www.instagram.com/grafwer/,3909935248,männlich,Abgeordnetenhaus von Berlin,B90/GRÜNE,,,,
42,"Gräff, Christian",3,21,https://www.twitter.com/ChGraeff,798811366735781888,https://www.facebook.com/ChGraeff,665868366805987,https://www.instagram.com/christiangraeffberlin/,9770028472,männlich,Abgeordnetenhaus von Berlin,CDU,,,,
43,"Grasse, Adrian",3,21,https://www.twitter.com/AdrianGrasse,1010054360171274243,https://www.facebook.com/AdrianGrasseMdA,1960597520878663,https://www.instagram.com/adrian_grasse/,46964614529,männlich,Abgeordnetenhaus von Berlin,CDU,,,,
44,"Günther-Wünsch, Katharina",3,21,existiert nicht,existiert nicht,https://www.facebook.com/katharina.guntherwunsch,100060416947631,https://www.instagram.com/katharina.guenther_wuensch/,45166139167,weiblich,Abgeordnetenhaus von Berlin,CDU,,,,
45,"Hack, Ariturel",3,21,existiert nicht,existiert nicht,https://www.facebook.com/ariturel.hack,102386281965003,https://www.instagram.com/ariturel.hack/,46278479624,männlich,Abgeordnetenhaus von Berlin,CDU,,,,
46,"Haghanipour, Dr. Bahar",3,21,https://www.twitter.com/BaharHaghani,2351568721,existiert nicht,existiert nicht,https://www.instagram.com/baharhaghanipour/,41720725393,weiblich,Abgeordnetenhaus von Berlin,B90/GRÜNE,,,,
47,"Hansel, Frank-Christian",3,21,https://www.twitter.com/FrankHansel,3346541451,https://www.facebook.com/fhansel1,1271779973,existiert nicht,existiert nicht,männlich,Abgeordnetenhaus von Berlin,AfD,,,,
48,"Hassepaß, Oda",3,21,https://www.twitter.com/OdaHassepass,1336052520465166337,https://www.facebook.com/ODAfuerPankow,105215618445573,https://www.instagram.com/oda_hassepass/,35672772451,weiblich,Abgeordnetenhaus von Berlin,B90/GRÜNE,,,,
49,"Haußdörfer, Ellen",3,21,existiert nicht,existiert nicht,https://www.facebook.com/haussdoerfer,227565720590249,existiert nicht,existiert nicht,weiblich,Abgeordnetenhaus von Berlin,SPD,,,,
50,"Heinemann, Sven",3,21,existiert nicht,existiert nicht,https://www.facebook.com/SvenHeinemannMdA,224410304422069,https://www.instagram.com/res_ok_sh/,49098906930,männlich,Abgeordnetenhaus von Berlin,SPD,,,,
51,"Helm, Anne",3,21,https://www.twitter.com/SeeroiberJenny,145180684,https://www.facebook.com/SeeroiberJenny,146882712139241,existiert nicht,existiert nicht,weiblich,Abgeordnetenhaus von Berlin,LINKE,,,,
52,"Herrmann, Alexander J.",3,21,https://www.twitter.com/A_J_Herrmann,431728530,https://www.facebook.com/herrmann.mda,100003574099661,https://www.instagram.com/alexander.j.herrmann/,3617130116,männlich,Abgeordnetenhaus von Berlin,CDU,,,,
53,"Hochgrebe, Christian",3,21,https://www.twitter.com/chhoch,19361942,https://www.facebook.com/christian.hochgrebe,1466673604,https://www.instagram.com/christian.hochgrebe/,795323151,männlich,Abgeordnetenhaus von Berlin,SPD,,,,
54,"Hofer, Torsten",3,21,https://www.twitter.com/TorstenHoferSPD,1114491811064578049,https://www.facebook.com/torsten.hofer.mda,100012761986556,https://www.instagram.com/torsten.hofer/,7561456603,männlich,Abgeordnetenhaus von Berlin,SPD,,,,
55,"Hopp, Marcel",3,21,https://www.twitter.com/Marcel_Hopp,1355144012,https://www.facebook.com/marcel.s.hopp,100000192403298,https://www.instagram.com/hopp_stagram,51179308,männlich,Abgeordnetenhaus von Berlin,SPD,,,,
56,"Jasper-Winter, Dr. Maren",3,21,https://www.twitter.com/MarenJasper,1407327390,https://www.facebook.com/m.jasperwinter,992940494114012,https://www.instagram.com/marenjasperwinter/,5709937417,weiblich,Abgeordnetenhaus von Berlin,FDP,,,,
57,"Jotzo, Björn Matthias",3,21,https://www.twitter.com/BMJotzo,381500201,https://www.facebook.com/bmjotzo.fdp,100489239006903,https://www.instagram.com/bmjotzo/,4501394172,männlich,Abgeordnetenhaus von Berlin,FDP,,,,
58,"Juhnke, Dr. Robbin",3,21,existiert nicht,existiert nicht,https://www.facebook.com/drrobbin.juhnke,195006627280103,existiert nicht,existiert nicht,männlich,Abgeordnetenhaus von Berlin,CDU,,,,
59,"Kaas Elias, Alexander",3,21,https://www.twitter.com/_Alex_Berlin,132303997,https://www.facebook.com/alexander.kaaselias,1686277825,https://www.instagram.com/alexander_kaaselias/,3274619433,männlich,Abgeordnetenhaus von Berlin,B90/GRÜNE,,,,
60,"Kahlefeld, Dr. Susanna",3,21,https://www.twitter.com/s_kahlefeld,4844968685,https://www.facebook.com/susanna.kahlefeld.mda,958456700918659,existiert nicht,existiert nicht,weiblich,Abgeordnetenhaus von Berlin,B90/GRÜNE,,,,
61,"Kapek, Antje",3,21,https://www.twitter.com/Antje_Kapek,410237349,existiert nicht,existiert nicht,https://www.instagram.com/antje_kapek/,3147730308,weiblich,Abgeordnetenhaus von Berlin,B90/GRÜNE,,,,
62,"Khalatbari, Sandra",3,21,https://www.twitter.com/SandraKhalatba1,1363462298988331011,https://www.facebook.com/sandra.khalatbari,100000119232668,https://www.instagram.com/sandra.khalatbari/,45308768358,weiblich,Abgeordnetenhaus von Berlin,CDU,,,,
63,"King, Dr. Alexander",3,21,existiert nicht,existiert nicht,https://www.facebook.com/alexander.king.berlin,100000061986672,existiert nicht,existiert nicht,männlich,Abgeordnetenhaus von Berlin,LINKE,,,,
64,"Klein, Hendrikje",3,21,https://www.twitter.com/HendrikjeKlein,27951819,https://www.facebook.com/hendrikjeklein.berlin,1499493156979337,https://www.instagram.com/henrinette.lichtenberg/,42534319196,weiblich,Abgeordnetenhaus von Berlin,LINKE,,,,
65,"Kluckert, Florian",3,21,existiert nicht,existiert nicht,https://www.facebook.com/profile.php?id=100011497517164,100011497517164,https://www.instagram.com/floriankluckert/,49664023573,männlich,Abgeordnetenhaus von Berlin,FDP,,,,
66,"Kocak, Ferat",3,21,https://www.twitter.com/der_neukoellner,779003465938984960,https://www.facebook.com/neukoellner,100040993411315,https://www.instagram.com/der_neukoellner/,1727782652,männlich,Abgeordnetenhaus von Berlin,LINKE,,,,
67,"Kollatz, Dr. Matthias",3,21,existiert nicht,existiert nicht,https://www.facebook.com/Matthias.Kollatz,228061710909562,existiert nicht,existiert nicht,männlich,Abgeordnetenhaus von Berlin,SPD,,,,
68,"König, Bettina",3,21,existiert nicht,existiert nicht,https://www.facebook.com/bettina.koenig.MdA,125369477540130,https://www.instagram.com/bettina_reinickendorf/,3317958245,weiblich,Abgeordnetenhaus von Berlin,SPD,,,,
69,"Körber, Scott",3,21,existiert nicht,existiert nicht,https://www.facebook.com/scott.korber,1554492405,existiert nicht,existiert nicht,männlich,Abgeordnetenhaus von Berlin,CDU,,,,
70,"Kraft, Johannes",3,21,https://www.twitter.com/JohKraft,705397252899135488,https://www.facebook.com/Johannes.Kraft.Pankow,203843739662928,https://www.instagram.com/johkraft/,13822247233,männlich,Abgeordnetenhaus von Berlin,CDU,,,,
71,"Krestel, Holger",3,21,https://www.twitter.com/HolgerKrestel,61751669,https://www.facebook.com/HolgerKrestel,1909907319294622,existiert nicht,existiert nicht,männlich,Abgeordnetenhaus von Berlin,FDP,,,,
72,"Krüger, Louis",3,21,https://www.twitter.com/louisvonkrueger,2440854459,https://www.facebook.com/louiskrueger.de,105896461575222,https://www.instagram.com/louisvonkrueger/,7709566892,männlich,Abgeordnetenhaus von Berlin,B90/GRÜNE,,,,
73,"Kühnemann-Grunow, Melanie",3,21,https://www.twitter.com/MKhnemann,2430543418,https://www.facebook.com/MelanieKuehnemannSPD,1154496837894668,https://www.instagram.com/diekuehnefrau/,6358767601,weiblich,Abgeordnetenhaus von Berlin,SPD,,,,
74,"Kurt, Taylan",3,21,https://www.twitter.com/KurtTaylanz,748825985173389312,https://www.facebook.com/Taylan123,1226830143,https://www.instagram.com/taylan_kurt/,2222142159,männlich,Abgeordnetenhaus von Berlin,B90/GRÜNE,,,,
75,"Laatsch, Harald",3,21,https://www.twitter.com/haraldlaatsch,735201486913835010,https://www.facebook.com/haraldlaatsch,1753997878177251,https://www.instagram.com/haraldlaatsch/,47849702268,männlich,Abgeordnetenhaus von Berlin,AfD,,,,
76,"Landero Alvarado, Max",3,21,existiert nicht,existiert nicht,https://www.facebook.com/landeromax,292727027743301,existiert nicht,existiert nicht,männlich,Abgeordnetenhaus von Berlin,SPD,,,,
77,"Lehmann, Jan",3,21,https://www.twitter.com/SPD_Lehmann,39708912,https://www.facebook.com/JanLehmannBerlin,1367892173,https://www.instagram.com/jan_lehmann_mda/,45245527013,männlich,Abgeordnetenhaus von Berlin,SPD,,,,
78,"Lerch, Nina",3,21,existiert nicht,existiert nicht,https://www.facebook.com/ninalerchspd,102091751827491,https://www.instagram.com/nina_lerch_spd/,2281785429,weiblich,Abgeordnetenhaus von Berlin,SPD,,,,
79,"Liebe, Dirk",3,21,https://www.twitter.com/dirk_liebe,1133404738324770821,https://www.facebook.com/dirk.liebe.5,100002203215939,https://www.instagram.com/liebedirk/,2323880625,männlich,Abgeordnetenhaus von Berlin,SPD,,,,
80,"Lindemann, Gunnar",3,21,https://www.twitter.com/AfDLindemann,743119080421490688,https://www.facebook.com/afdlindemann,659320797543272,https://www.instagram.com/gunnar_norbert_lindemann_mda/,5881523260,männlich,Abgeordnetenhaus von Berlin,AfD,,,,
81,"Lüdke, Tamara",3,21,https://www.twitter.com/Ta_matriarchat,1176745551213322240,https://www.facebook.com/tamara.luedke.MdA,106114748151901,https://www.instagram.com/tamara.luedke/,4768579582,weiblich,Abgeordnetenhaus von Berlin,SPD,,,,
82,"Lux, Benedikt",3,21,https://www.twitter.com/bene_lux,19318475,https://www.facebook.com/beneluxberlin,205803866107712,https://www.instagram.com/b3nelux/,1481045979,männlich,Abgeordnetenhaus von Berlin,B90/GRÜNE,,,,
83,"Machulik, Stephan",3,21,https://www.twitter.com/stephanmachulik,98708021,https://www.facebook.com/stephan.machulik,100000527783572,https://www.instagram.com/smachulik/,39150031,männlich,Abgeordnetenhaus von Berlin,SPD,,,,
84,"Meister, Sibylle",3,21,https://www.twitter.com/SibylleMeister,862297859525423105,https://www.facebook.com/sibylle.meister.3,100001574258609,https://www.instagram.com/sibyllemeister/,3319418737,weiblich,Abgeordnetenhaus von Berlin,FDP,,,,
85,"Melzer, Heiko",3,21,https://www.twitter.com/HeikoMelzer,19910851,https://www.facebook.com/HalloHeiko,104083345277877,https://www.instagram.com/melzer.heiko/,10648428066,männlich,Abgeordnetenhaus von Berlin,CDU,,,,
86,"Meyer, Sven",3,21,existiert nicht,existiert nicht,https://www.facebook.com/SvenMeyerSPDReinickendorf,101551318567002,https://www.instagram.com/svenmeyerreinickendorf/,45073499430,männlich,Abgeordnetenhaus von Berlin,SPD,,,,
87,"Neugebauer, Laura",3,21,https://www.twitter.com/LaaLeeLuuLaura,100840229,https://www.facebook.com/laura.neugebauer.94,100000663393272,https://www.instagram.com/laaaleeeluuulaura/,221261688,weiblich,Abgeordnetenhaus von Berlin,B90/GRÜNE,,,,
88,"Omar, Jian",3,21,https://www.twitter.com/OmarJian,2343645934,https://www.facebook.com/jianomr,100001822931830,https://www.instagram.com/jianoma/,5645584530,männlich,Abgeordnetenhaus von Berlin,B90/GRÜNE,,,,
89,"Otto, Andreas",3,21,https://www.twitter.com/otto_direkt,2790200510,https://www.facebook.com/otto.direkt,100002483361612,https://www.instagram.com/otto_direkt/,6889307677,weiblich,Abgeordnetenhaus von Berlin,B90/GRÜNE,,,,
90,"Özdemir, Orkan",3,21,https://www.twitter.com/orkanoezdemir,101549582,https://www.facebook.com/orkanoezdemirMdA/,115005446965572,https://www.instagram.com/orkan_oezdemir/,28764374,männlich,Abgeordnetenhaus von Berlin,SPD,,,,
91,"Pätzold, Prof. Dr. Martin",3,21,existiert nicht,existiert nicht,https://www.facebook.com/martinpaetzold.cdu,186227614874497,existiert nicht,existiert nicht,männlich,Abgeordnetenhaus von Berlin,CDU,,,,
92,"Penn, Maik",3,21,https://www.twitter.com/MaikPenn,817086809935114240,https://www.facebook.com/maik.penn,100001574258609,existiert nicht,existiert nicht,männlich,Abgeordnetenhaus von Berlin,CDU,,,,
93,"Pieroth-Manelli, Catherine",3,21,existiert nicht,existiert nicht,https://www.facebook.com/catherina.pieroth,100001477193838,existiert nicht,existiert nicht,weiblich,Abgeordnetenhaus von Berlin,B90/GRÜNE,,,,
94,"Rauchfuß, Lars",3,21,https://www.twitter.com/LarsRauchfu,4228878744,https://www.facebook.com/RauchfussMariendorf,104202831541588,https://www.instagram.com/rauchfusslars/,45010808261,männlich,Abgeordnetenhaus von Berlin,SPD,,,,
95,"Reifschneider, Felix",3,21,https://www.twitter.com/prenzlix,1265621844532625408,existiert nicht,existiert nicht,https://www.instagram.com/felix.reifschneider/,48321395399,männlich,Abgeordnetenhaus von Berlin,FDP,,,,
96,"Rissmann, Sven",3,21,existiert nicht,existiert nicht,https://www.facebook.com/rissmann.sven,220020581695922,existiert nicht,existiert nicht,männlich,Abgeordnetenhaus von Berlin,CDU,,,,
97,"Rogat, Roman-Francesco",3,21,https://www.twitter.com/romansen1337,895848559,https://www.facebook.com/RomanFrancescoRogat,223036734876605,existiert nicht,existiert nicht,männlich,Abgeordnetenhaus von Berlin,FDP,,,,
98,"Ronnenburg, Kristian",3,21,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.instagram.com/kristian.ronneburg/,2923680914,männlich,Abgeordnetenhaus von Berlin,LINKE,,,,
99,"Saleh, Raed",3,21,https://www.twitter.com/RaedSalehBerlin,1001389807728242689,https://www.facebook.com/raed.saleh.7169,1707657632,https://www.instagram.com/raed_saleh_berlin/,3137475297,männlich,Abgeordnetenhaus von Berlin,SPD,,,,
100,"Schaddach, Robert",3,21,https://www.twitter.com/RobertSchaddach,2271561415,https://www.facebook.com/robert.schaddach,289133734441736,existiert nicht,existiert nicht,männlich,Abgeordnetenhaus von Berlin,SPD,,,,
101,"Schatz, Carsten",3,21,https://www.twitter.com/schatzbln,46869996,https://www.facebook.com/carsten.schatz,521582206,https://www.instagram.com/carsten_schatz/,7937005934,männlich,Abgeordnetenhaus von Berlin,LINKE,,,,
102,"Schedlich, Klara",3,21,https://www.twitter.com/KlaraSche,985249356486987777,https://www.facebook.com/KlaraSchedlichBerlin,100176655653827,https://www.instagram.com/klarasche/,1632771057,weiblich,Abgeordnetenhaus von Berlin,B90/GRÜNE,,,,
103,"Schenker, Niklas",3,21,https://www.twitter.com/NiklasSchenker,1028740820596346888,https://www.facebook.com/schenker.niklas,1810397156,https://www.instagram.com/niklasschenktein/,8594536469,männlich,Abgeordnetenhaus von Berlin,LINKE,,,,
104,"Schlüsselburg, Sebastian",3,21,https://www.twitter.com/schluesselburg,38167665,https://www.facebook.com/sebastian.schlusselburg,100002309806592,https://www.instagram.com/schluesselburg/,430354532,männlich,Abgeordnetenhaus von Berlin,LINKE,,,,
105,"Schmidberger, Katrin",3,21,https://www.twitter.com/kaddinsky,22753472,https://www.facebook.com/katrin.schmidberger.9,1840557461,https://www.instagram.com/schmidbergerkatrin/,21073244544,weiblich,Abgeordnetenhaus von Berlin,B90/GRÜNE,,,,
106,"Schmidt, Dr. Manuela",3,21,https://www.twitter.com/dmanuelaschmidt,3015685727,https://www.facebook.com/drmanuelaschmidt,642313669134895,existiert nicht,existiert nicht,weiblich,Abgeordnetenhaus von Berlin,LINKE,,,,
107,"Schmidt, Ines",3,21,https://www.twitter.com/ineslinks,743326711815626754,https://www.facebook.com/dielinke.ines.schmidt,167634216954082,existiert nicht,existiert nicht,weiblich,Abgeordnetenhaus von Berlin,LINKE,,,,
108,"Schmidt, Stephan",3,21,https://www.twitter.com/StSchmidtBerlin,908723688,https://www.facebook.com/schmidtst,1644076651,https://www.instagram.com/stsberlin/,181333130,männlich,Abgeordnetenhaus von Berlin,CDU,,,,
109,"Schneider, Julia",3,21,existiert nicht,existiert nicht,existiert nicht,existiert nicht,https://www.instagram.com/juli.schnei/,4152829309,weiblich,Abgeordnetenhaus von Berlin,B90/GRÜNE,,,,
110,"Schneider, Torsten",3,21,https://www.twitter.com/torschber,421246822,https://www.facebook.com/Torsten.Schneider.MdA,1541534840,existiert nicht,existiert nicht,männlich,Abgeordnetenhaus von Berlin,SPD,,,,
111,"Schrader, Niklas",3,21,https://www.twitter.com/nikschrader,927896378,https://www.facebook.com/nikschrader81,1721795281432203,existiert nicht,existiert nicht,männlich,Abgeordnetenhaus von Berlin,LINKE,,,,
112,"Schreiber, Tom",3,21,https://www.twitter.com/TomSchreiberMdA,3261176545,https://www.facebook.com/TomSchreiberMdA,160149370674177,https://www.instagram.com/tomschreiber_/,5924717756,männlich,Abgeordnetenhaus von Berlin,SPD,,,,
113,"Schubert, Katina",3,21,https://www.twitter.com/Katina_Schubert,225423410,https://www.facebook.com/katina.schubert,1663163600,https://www.instagram.com/katina_schubert/,2004147468,weiblich,Abgeordnetenhaus von Berlin,LINKE,,,,
114,"Schulz, Mathias",3,21,https://www.twitter.com/MathiasSchulz,96621861,https://www.facebook.com/MathiasSchulz.Wedding,108773748032380,https://www.instagram.com/mathiasschulz/,235287967,männlich,Abgeordnetenhaus von Berlin,SPD,,,,
115,"Schulze, André",3,21,https://www.twitter.com/andreschulze_nk,1267550519159132162,https://www.facebook.com/andre.schulze.378,1483455152,existiert nicht,existiert nicht,männlich,Abgeordnetenhaus von Berlin,B90/GRÜNE,,,,
116,"Schulze, Tobias",3,21,https://www.twitter.com/Tobias_Schulze,47919307,https://www.facebook.com/tobias.schulze.1048,1355096111,https://www.instagram.com/tobias_schulze/,33909668,männlich,Abgeordnetenhaus von Berlin,LINKE,,,,
